IDENT_MEN;pond_menC;JNBVEH;JNBVHS;JNBVPHS;JNBCCHS;JNBVULHS;JNBMOTO;JNBCYCLO;JNBAUTVEH;JNBVELOAD;JNBVELOENF;JUTILMOTO;JUTILCYCLO;JUTILAUTVEH;JUTILVELOAD;JUTILVELOENF;JVOLVELO;JPLUSVELO;JNBKVM;JUTIL2RM;BLOGDIST
5300004225000;1186.0210037;5;2;;;;0;0;0;0;0;;;;;;2;;5;0;4
5300004244000;1749.227176;1;2;;;;0;0;0;2;1;;;;2;1;2;;1;0;3
5300004245000;2855.8290505;3;2;;;;0;0;0;4;0;;;;4;;2;;3;0;2
5300004254000;3260.0753445;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004255000;2091.793045;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
5300004314000;2828.1724146;3;1;1;0;0;0;0;0;3;0;;;;2;;2;;2;0;1
5300004315000;3004.8681695;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
5300004325000;1311.2268445;2;2;;;;0;0;0;2;2;;;;1;1;2;;2;0;4
5300004334000;2624.8419826;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5300004335000;1110.8725667;1;2;;;;0;0;0;3;3;;;;0;0;2;;1;0;1
5300004344000;1985.7192304;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5300004354000;2611.2125162;1;2;;;;0;0;0;2;1;;;;2;1;2;;1;0;9
5300004355000;1459.1161949;2;2;;;;0;0;0;3;0;;;;2;;2;;2;0;4
5300004365000;1903.4590066;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;3
5300004415000;3958.1807738;2;2;;;;0;0;0;4;0;;;;4;;2;;2;0;4
5300004424000;891.40038463;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
5300004425000;688.64869855;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
5300004434000;1847.1380768;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
5300004435000;1719.3393715;1;2;;;;1;0;0;2;0;1;;;1;;2;;1;1;3
5300004444000;1897.3609858;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5300004445000;1707.6611359;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;4
5300004454000;3368.0206914;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5300004465000;2296.4266991;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5300004514000;1940.6968005;1;2;;;;0;0;0;3;4;;;;1;2;2;;1;0;2
5300004515000;2500.5562135;2;2;;;;0;0;0;2;2;;;;0;0;2;;2;0;2
5300004524000;1138.308112;1;2;;;;0;0;0;5;4;;;;4;4;2;;1;0;1
5300004525000;1838.8018449;1;2;;;;0;0;0;4;0;;;;4;;1;2;1;0;1
5300004534001;2018.2090002;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004535000;1522.8046199;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
5300004544000;1270.8508486;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5300004545000;1998.2469229;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5300004554000;3734.7322811;1;2;;;;0;0;0;1;3;;;;1;0;2;;1;0;1
5300004565000;877.18059877;2;2;;;;1;0;0;1;0;1;;;1;;2;;2;1;4
5300004614000;2697.1437487;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004634000;2089.2920387;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5300004644000;2202.5012987;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5300004645000;1986.3001387;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
5300004654000;1547.5184795;1;2;;;;0;0;0;2;0;;;;1;;2;;1;0;1
5300004655000;2324.6605983;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004714000;2013.8845715;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5300004715000;1101.3925938;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
5300004734000;1363.7612687;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5300004754000;2611.4964934;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004765000;1711.1107177;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
5300004815000;1483.0859982;3;2;;;;1;0;0;0;0;1;;;;;2;;3;1;1
5300004844000;1743.1508306;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004845000;1235.8550052;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;3
5300004854000;2800.9549487;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
5300004865000;2440.9714815;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5300004915000;1757.2186675;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;4
5300004944000;1621.7352552;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300004954000;2360.9174437;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
5300004965000;1331.1104008;2;2;;;;0;0;0;1;0;;;;1;;2;;2;0;1
5300005015000;955.63288398;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5300005054000;3477.2342822;2;2;;;;1;0;0;0;0;1;;;;;2;;2;1;2
5300005065000;2577.3744313;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5300005154000;2569.4500171;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5300005254000;2552.0395458;2;2;;;;0;0;0;6;0;;;;6;;2;;2;0;2
5300005265000;1980.4531089;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5300005354000;2831.4384987;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5300005365000;1778.3912078;5;1;2;0;0;0;0;0;0;0;;;;;;2;;3;0;3
5300005454000;1457.4527777;1;2;;;;0;0;0;3;0;;;;0;;2;;1;0;1
5300005465000;1534.2868997;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5300005565000;1703.3815599;2;2;;;;0;0;0;3;2;;;;3;2;2;;2;0;1
5300005665000;1655.1397791;2;2;;;;1;0;0;2;2;1;;;2;2;2;;2;1;2
5400000112000;1548.607118;1;2;;;;0;0;0;2;3;;;;2;3;1;2;1;0;4
5400000122000;1023.9986026;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000125000;688.93426108;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000128000;1121.1745022;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000131000;1397.4276665;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000132000;890.49859695;3;2;;;;0;0;0;2;0;;;;0;;2;;3;0;4
5400000133000;1371.9776525;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000135000;1463.0810149;2;2;;;;0;0;0;1;2;;;;1;2;2;;2;0;1
5400000142000;980.93770189;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;4
5400000144000;2876.3680006;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000148000;760.10369534;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
5400000151000;2476.7072996;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;4
5400000153000;4032.5364819;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000154000;733.37058118;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000155000;1593.773103;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000158000;836.34832136;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;3
5400000162000;1537.7700058;2;2;;;;0;0;0;0;3;;;;;3;2;;2;0;4
5400000163000;3509.4331676;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;1
5400000165000;1054.3639555;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;2
5400000212000;1847.0316164;3;2;;;;0;0;0;2;2;;;;2;2;2;;3;0;4
5400000214000;1893.6941509;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400000215000;769.281293;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400000222000;1332.5215146;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;1
5400000223000;3439.2952178;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000224000;1521.5402065;1;2;;;;0;0;0;1;1;;;;1;1;2;;1;0;1
5400000225000;1066.8076544;2;2;;;;1;0;0;2;2;1;;;2;2;2;;2;1;1
5400000228000;1046.0429656;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;2
5400000231000;1510.9509656;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;3
5400000233000;1253.8232329;0;;;;;0;0;0;0;1;;;;;0;2;;0;0;1
5400000234000;1655.4230698;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000235000;812.70610681;2;2;;;;1;0;0;3;0;1;;;2;;2;;2;1;9
5400000242000;1218.3573234;3;2;;;;0;0;0;1;0;;;;0;;2;;3;0;4
5400000243000;1080.4869581;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000244000;2734.5256926;2;2;;;;1;0;0;1;2;1;;;0;0;2;;2;1;1
5400000245000;1819.6490864;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5400000248000;1590.4371701;0;;;;;0;0;0;1;0;;;;0;;2;;0;0;1
5400000251000;2398.8561176;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
5400000253000;1565.3821791;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000254000;1865.9843055;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;2
5400000255000;2242.3280299;4;2;;;;2;1;0;2;0;2;1;;1;;2;;4;3;2
5400000258000;1316.6019337;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000262000;1737.9133554;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400000264000;2942.1377475;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000265000;1609.3645245;3;2;;;;0;0;0;2;1;;;;0;1;2;;3;0;4
5400000268000;1682.4302106;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000311000;3742.523245;2;2;;;;0;1;0;1;1;;1;;1;1;2;;2;1;3
5400000312000;1236.167111;1;2;;;;1;0;0;5;1;1;;;0;0;2;;1;1;4
5400000314000;1750.6394439;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000315000;895.31981511;2;2;;;;0;0;0;2;2;;;;2;2;2;;2;0;2
5400000318000;2570.9423769;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
5400000321000;4604.3413459;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000322000;1425.798761;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;2
5400000323000;2376.9758963;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000324000;1379.3414337;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000325000;1129.0712023;3;2;;;;0;0;0;2;0;;;;0;;2;;3;0;1
5400000331000;1404.2421767;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400000332000;1275.6647984;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;4
5400000333000;1299.9727588;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000334000;1422.6838377;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;1
5400000335000;1542.736618;3;2;;;;0;0;0;2;3;;;;1;1;2;;3;0;2
5400000338000;1196.8283537;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000343000;3063.7823108;2;2;;;;0;0;0;2;3;;;;2;3;2;;2;0;1
5400000344000;2922.6557441;3;1;1;0;0;0;0;0;2;0;;;;2;;2;;2;0;1
5400000345000;1023.6295768;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000348000;1472.082898;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000351000;3019.8144137;2;2;;;;0;0;0;2;3;;;;0;0;2;;2;0;2
5400000353000;3269.5222092;0;;;;;0;1;0;0;0;;1;;;;2;;0;1;2
5400000354000;1041.1240098;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000362000;1191.4845548;2;2;;;;0;0;0;3;0;;;;0;;2;;2;0;4
5400000363000;1103.1195964;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000364000;1993.2881365;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000368000;1541.2119582;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000411000;2021.5907089;1;2;;;;0;0;0;2;0;;;;2;;2;;1;0;2
5400000412000;818.97446575;6;2;;;;0;2;0;4;4;;1;;3;1;2;;6;1;1
5400000414000;2009.7755584;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000418000;1476.0536473;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
5400000421000;3914.0530139;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
5400000422000;1087.5157382;2;2;;;;0;0;0;1;2;;;;1;2;2;;2;0;2
5400000424000;1461.1826164;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;2
5400000431000;2931.5176022;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000432000;1535.8288128;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000433000;2607.2614569;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000435000;1009.4445815;2;2;;;;0;0;0;3;1;;;;3;1;2;;2;0;2
5400000441000;1579.6162105;2;2;;;;1;0;0;2;0;1;;;1;;2;;2;1;4
5400000444000;1548.8475553;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000445000;1060.3645491;2;2;;;;0;0;0;2;0;;;;2;;1;2;2;0;2
5400000453000;3013.6019577;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000454000;1582.8204014;1;2;;;;0;0;0;3;0;;;;0;;2;;1;0;1
5400000461000;1598.5518992;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400000462000;964.25341944;3;2;;;;0;0;0;3;1;;;;0;1;2;;3;0;4
5400000464000;1315.2556441;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000465000;1027.8324979;1;2;;;;1;0;0;2;0;1;;;2;;2;;1;1;1
5400000511000;2521.6424594;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;2
5400000512000;1156.1202421;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;3
5400000513000;2648.831251;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000514000;2599.6747626;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5400000515000;866.60529106;2;2;;;;1;0;0;1;0;1;;;1;;2;;2;1;2
5400000521000;2778.5319985;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000522000;947.78403677;3;2;;;;0;0;0;2;0;;;;0;;2;;3;0;4
5400000523000;961.08899161;1;2;;;;0;0;0;1;0;;;;0;;1;2;1;0;4
5400000525000;1674.4294898;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;1
5400000531000;2471.2866545;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
5400000532000;1665.2659217;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400000533000;1457.6990139;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000534000;2695.2403813;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400000535000;1097.7519881;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000541000;3711.3017112;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000544000;1839.1845635;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
5400000545000;1770.8552225;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;2
5400000551000;2159.5852963;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
5400000553000;3139.7492751;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000554000;2678.1523717;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;3
5400000561000;3950.0286619;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000562000;1091.4686566;2;2;;;;1;0;0;2;0;1;;;2;;2;;2;1;2
5400000564000;1907.2768927;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;1
5400000565000;2811.044236;3;2;;;;0;0;0;4;0;;;;3;;2;;3;0;4
5400000611000;2133.0464985;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000613000;1415.9332186;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000614000;3668.2715563;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000615000;1109.9903529;3;2;;;;0;0;0;1;0;;;;1;;2;;3;0;1
5400000622000;1194.0086606;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;4
5400000623000;863.50395983;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400000624000;1675.1426447;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;1
5400000625000;2631.5828178;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
5400000631000;2346.6011207;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000633000;3980.0881281;0;;;;;0;0;0;0;2;;;;;0;1;2;0;0;1
5400000634000;3889.9896332;1;2;;;;0;0;0;0;1;;;;;1;2;;1;0;2
5400000635000;1008.816318;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400000642000;3737.944701;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
5400000645000;1676.5053499;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;2
5400000654000;2140.1594986;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400000655000;942.3915358;2;2;;;;1;0;0;5;0;1;;;2;;2;;2;1;2
5400000662000;1383.7944487;2;2;;;;0;0;0;3;1;;;;3;1;2;;2;0;4
5400000665000;2042.988485;0;;;;;1;0;0;2;0;1;;;0;;2;;0;1;2
5400000711000;2347.0315462;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400000712000;2880.4322089;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000713000;3370.1605891;0;;;;;0;0;0;0;0;;;;;;2;;0;0;2
5400000715000;1259.3954022;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400000721000;3445.036204;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;9
5400000724000;3429.1092457;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;3
5400000732000;1526.367214;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000734000;4184.7722579;0;;;;;0;0;0;0;0;;;;;;2;;0;0;9
5400000735000;1595.6990119;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;1
5400000741000;1916.3052287;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000742000;1417.3336124;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000743000;3304.1308299;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000744000;2851.0147811;2;2;;;;0;0;0;0;1;;;;;1;2;;2;0;1
5400000745000;2455.8872461;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
5400000752000;2053.1544341;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400000754000;2933.503953;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
5400000755000;2882.9432197;1;2;;;;0;0;0;3;1;;;;1;1;2;;1;0;1
5400000761000;1810.522854;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;4
5400000762000;1356.3278756;4;2;;;;1;0;0;1;2;1;;;0;2;2;;4;1;4
5400000763000;2556.2012297;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400000764000;1629.1570357;1;2;;;;0;0;0;2;0;;;;1;;2;;1;0;1
5400000811000;2628.4812445;1;2;;;;0;0;0;2;3;;;;2;3;2;;1;0;2
5400000812000;1485.060775;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000814000;3509.5659001;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;9
5400000815000;2175.7750565;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400000821000;1995.6257408;0;;;;;0;0;0;0;0;;;;;;2;;0;0;4
5400000822000;2337.5561731;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;1
5400000823000;4639.5196622;3;2;;;;0;0;0;0;0;;;;;;1;2;3;0;1
5400000832000;1197.7261058;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400000834000;4154.9395691;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000835000;2590.9463976;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
5400000841000;2505.9399457;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000844000;3176.3799534;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;3
5400000852000;1356.8519089;2;2;;;;0;0;0;1;1;;;;0;1;2;;2;0;4
5400000854000;2319.0063069;2;2;;;;0;0;0;2;2;;;;1;2;2;;2;0;1
5400000855000;1349.3464187;2;2;;;;0;0;0;3;0;;;;3;;2;;2;0;2
5400000861000;2441.1850261;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
5400000862000;1052.9540702;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;4
5400000865000;1525.3363935;2;2;;;;0;0;0;6;0;;;;6;;2;;2;0;2
5400000911000;3255.4983837;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000912000;3744.2640675;2;2;;;;0;0;0;2;2;;;;0;2;2;;2;0;4
5400000914000;2446.5441804;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;9
5400000915000;2089.2084066;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;3
5400000922000;2002.1663278;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;2
5400000924000;4482.4550662;1;2;;;;0;0;0;2;1;;;;0;1;2;;1;0;9
5400000931000;2557.3093044;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;4
5400000934000;2715.1217726;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;4
5400000935000;971.38955119;2;2;;;;1;0;0;4;0;1;;;4;;2;;2;1;1
5400000944000;2959.109418;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5400000945000;2053.3763449;2;2;;;;0;1;0;4;0;;0;;4;;2;;2;0;1
5400000954000;2376.4759712;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400000955000;2487.9471506;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400000961000;1493.0035575;2;2;;;;1;0;0;3;0;0;;;2;;2;;2;0;2
5400000962000;1787.2137215;2;2;;;;0;0;0;3;2;;;;1;2;2;;2;0;4
5400000964000;1924.612031;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;2
5400001011000;3326.6758484;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;2
5400001012000;1470.5638788;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400001014000;2836.0183753;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
5400001015000;973.95489486;2;2;;;;0;0;0;4;2;;;;3;1;2;;2;0;1
5400001021000;2745.4523378;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;2
5400001022000;2540.4498813;2;2;;;;1;0;0;0;0;1;;;;;2;;2;1;4
5400001024000;4281.579923;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;2
5400001025000;949.65117593;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5400001031000;2882.621966;2;2;;;;0;0;0;0;2;;;;;2;2;;2;0;1
5400001032000;1362.5442188;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400001034000;815.90594577;1;2;;;;0;0;0;4;0;;;;4;;2;;1;0;1
5400001035000;1342.8493605;2;2;;;;0;0;0;2;1;;;;2;1;2;;2;0;2
5400001041000;3549.2520272;1;2;;;;0;0;0;2;2;;;;0;2;2;;1;0;1
5400001045000;1048.458382;2;2;;;;0;0;0;6;2;;;;6;2;2;;2;0;1
5400001051000;1493.9449413;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;4
5400001052000;1051.342248;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5400001055000;1439.4504376;2;2;;;;0;0;0;1;0;;;;0;;2;;2;0;2
5400001061000;3021.8442146;1;2;;;;1;0;0;0;0;1;;;;;2;;1;1;4
5400001062000;1568.8527459;2;2;;;;1;0;0;2;1;1;;;2;1;2;;2;1;4
5400001063000;2434.8154159;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;1
5400001112000;2448.6177995;2;2;;;;0;0;0;4;0;;;;3;;2;;2;0;2
5400001114000;754.79368005;1;2;;;;0;0;0;2;0;;;;0;;2;;1;0;1
5400001115000;510.79847704;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;9
5400001121000;3346.4979438;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400001122000;1580.8052458;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400001124000;1806.0414532;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;9
5400001125000;1808.4483932;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400001131000;2968.7313603;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5400001132000;1868.0757405;2;2;;;;0;0;0;1;2;;;;1;2;1;2;2;0;1
5400001134000;2672.6047897;1;2;;;;0;0;0;1;0;;;;0;;2;;1;0;1
5400001135000;845.7494906;2;2;;;;0;0;0;2;0;;;;2;;1;2;2;0;1
5400001141000;2439.8873467;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;3
5400001142000;2162.6973801;2;2;;;;0;0;0;2;0;;;;1;;2;;2;0;2
5400001145000;1953.6960429;2;2;;;;1;0;0;2;3;1;;;2;3;2;;2;1;1
5400001152000;1696.6706309;2;2;;;;0;0;0;2;0;;;;0;;2;;2;0;4
5400001154000;2430.5381844;1;2;;;;0;0;0;3;0;;;;3;;2;;1;0;4
5400001161000;1665.3690925;0;;;;;0;0;0;1;0;;;;1;;2;;0;0;4
5400001163000;1393.6400287;0;;;;;0;0;0;0;0;;;;;;2;;0;0;1
5400001164000;2137.0775067;2;1;1;0;0;0;0;0;1;0;;;;1;;2;;1;0;2
5400001165000;1314.2637514;2;2;;;;1;0;0;2;0;1;;;2;;2;;2;1;1
5400001211000;3610.9745715;2;1;1;0;0;0;0;0;0;0;;;;;;2;;1;0;2
5400001214000;2656.120238;1;2;;;;0;0;0;0;0;;;;;;2;;1;0;1
5400001215000;929.15390948;2;2;;;;1;0;0;2;0;1;;;2;;2;;2;1;1
5400001222000;3144.2968656;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;1
5400001225000;1002.3413878;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;2
5400001231000;6518.1999051;2;2;;;;0;0;0;1;0;;;;1;;1;2;2;0;3
5400001232000;1605.2139211;1;2;;;;1;0;0;2;3;1;;;2;3;2;;1;1;2
5400001234000;1480.7004117;1;2;;;;0;0;0;1;0;;;;1;;2;;1;0;1
5400001235000;1381.723396;2;2;;;;0;0;0;0;0;;;;;;2;;2;0;4
5400001242000;1986.4002867;3;2;;;;0;0;0;0;0;;;;;;2;;3;0;1
5400001244000;1398.4097899;1;2;;;;0;0;0;3;0;;;;2;;2;;1;0;1
5400001245000;1075.2582714;2;2;;;;0;0;0;2;0;;;;2;;2;;2;0;1
5400001252000;1441.8683251;3;1;1;0;0;0;0;0;3;0;;;;3;;2;;2;0;1
5400001255001;1955.4758252;3;2;;;;0;0;0;2;0;;;;2;;2;;3;0;2
5400001262000;1069.5812582;2;2;;;;0;0;1;2;0;;;1;2;;2;;2;0;1
