IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_velo;KVELOCAT;KVELOLDD;KVELOBTP;KVELOFREQ;KVELOQUI;KVELOUTIL_FLAG;KVELOUTIL_A;KVELOUTIL_B;KVELOUTIL_C;KVELOUTIL_D;KVPARKVELO;KVKM1SEM
110000503400021;1100005034000;21;2306.6081965;1;2;2;5;2;1;1;1;0;0;1;
110000504300021;1100005043000;21;1387.4739542;2;2;2;3;4;1;0;1;0;0;4;3
110000504500021;1100005045000;21;1020.9355031;6;2;2;2;2;1;0;1;0;0;4;90
110000504500022;1100005045000;22;1020.9355031;6;2;2;2;1;1;0;1;0;1;3;10
110000505400021;1100005054000;21;3444.4898063;2;2;2;6;2;1;0;1;1;0;4;
110000505400022;1100005054000;22;3444.4898063;2;2;2;5;1;1;0;1;0;1;3;
110000505500021;1100005055000;21;1274.6381173;1;2;2;2;1;1;0;1;0;0;1;10
110000505500022;1100005055000;22;1274.6381173;2;2;2;3;2;1;0;1;0;0;1;10
110000511300021;1100005113000;21;3425.5796017;4;2;2;4;1;1;1;1;1;1;4;7
110000511500021;1100005115000;21;1233.5488828;4;2;2;3;1;1;0;1;0;0;5;0
110000513400021;1100005134000;21;2501.3638496;2;2;2;2;1;1;1;1;0;0;3;100
110000516700021;1100005167000;21;2352.3089141;4;2;2;6;1;1;0;1;0;0;3;
110000516700022;1100005167000;22;2352.3089141;4;2;2;6;1;1;0;1;0;0;7;
110000521300022;1100005213000;22;5280.8959905;2;2;1;2;2;1;0;1;0;1;5;15
110000521300021;1100005213000;21;5280.8959905;2;2;1;3;1;1;0;1;0;0;5;10
110000522400021;1100005224000;21;2764.8704519;1;2;2;6;1;1;0;1;0;0;1;
110000522500021;1100005225000;21;1233.2093446;1;2;2;6;1;1;0;1;0;0;4;
110000522500022;1100005225000;22;1233.2093446;1;2;2;6;2;1;0;1;0;0;4;
110000522700021;1100005227000;21;4553.0414189;4;2;2;5;1;1;0;1;0;0;3;
110000524500021;1100005245000;21;1957.7534984;1;2;2;2;1;1;1;0;0;0;3;20
110000533700021;1100005337000;21;4178.4293356;4;2;2;6;1;1;0;1;0;0;2;
110000542400021;1100005424000;21;2067.7315415;99;2;2;6;2;1;0;1;0;0;5;
110000552300021;1100005523000;21;3657.6373774;2;2;2;3;1;1;1;0;0;0;2;90
110000552300022;1100005523000;22;3657.6373774;2;2;2;4;1;1;1;0;0;0;2;30
110000553400021;1100005534000;21;1101.8394486;1;2;2;4;1;1;0;1;0;0;3;1
110000553400022;1100005534000;22;1101.8394486;4;2;2;4;2;1;0;1;0;0;3;0
110000554400022;1100005544000;22;4268.1382541;1;2;2;5;2;1;0;1;0;0;4;
110000554400021;1100005544000;21;4268.1382541;4;2;2;3;3;1;0;1;0;0;4;3
110000562500022;1100005625000;22;1083.2878892;2;2;2;6;1;1;0;1;0;0;5;
110000562500021;1100005625000;21;1083.2878892;2;2;2;2;1;1;0;1;0;0;5;100
110000573500021;1100005735000;21;2188.0804994;4;2;2;6;2;1;0;1;0;0;5;
110000573500022;1100005735000;22;2188.0804994;4;2;2;1;1;1;1;1;0;0;5;15
110000584400021;1100005844000;21;1840.2855809;1;2;2;2;3;1;0;1;0;0;5;0
110000584400022;1100005844000;22;1840.2855809;1;2;2;2;1;1;0;1;1;0;5;0
110000585300021;1100005853000;21;4260.2903528;2;2;2;5;1;1;0;1;0;0;1;
110000586700023;1100005867000;23;3912.5761797;5;2;2;2;1;1;0;0;1;1;3;0
110000586700021;1100005867000;21;3912.5761797;3;2;2;3;1;1;1;1;0;0;5;0
110000586700022;1100005867000;22;3912.5761797;3;2;2;4;2;1;1;1;0;0;4;5
110000602300021;1100006023000;21;2869.4831478;4;2;2;6;1;1;0;1;0;0;2;
110000606700021;1100006067000;21;2039.4188171;2;2;2;4;1;1;0;1;0;0;3;0
110000611300021;1100006113000;21;1682.5498025;3;2;2;2;3;1;0;1;0;0;3;18
110000611300022;1100006113000;22;1682.5498025;1;2;2;2;4;1;0;1;0;0;3;43
110000612300021;1100006123000;21;3061.4876798;1;2;2;3;1;1;0;0;0;1;2;7
110000612700021;1100006127000;21;2505.881663;3;2;2;3;1;1;0;0;1;0;5;0
110000615700022;1100006157000;22;2271.6124585;4;2;2;1;2;1;0;1;1;1;2;30
110000615700021;1100006157000;21;2271.6124585;4;2;2;1;1;1;0;1;1;1;2;110
110000622300021;1100006223000;21;3489.4129773;2;2;2;6;1;1;0;1;0;0;4;
110000622300022;1100006223000;22;3489.4129773;3;2;2;4;2;1;1;0;0;0;4;0
110000631700021;1100006317000;21;2856.3113425;4;2;2;5;1;1;1;1;0;0;7;
110000646300021;1100006463000;21;3576.4915036;6;2;2;6;1;-1;;;;;4;
110000646300022;1100006463000;22;3576.4915036;1;2;2;6;1;1;0;1;0;0;4;
110000661700021;1100006617000;21;2253.4754333;4;2;2;2;1;1;1;0;0;1;5;20
110000671700021;1100006717000;21;2219.1098469;4;2;2;1;1;1;1;0;1;1;6;6
110000681300021;1100006813000;21;4237.2322874;2;2;2;2;2;1;0;0;1;0;5;30
110000681300022;1100006813000;22;4237.2322874;2;2;1;3;2;1;0;0;0;1;5;2
110000683400021;1100006834000;21;2580.6259737;4;2;2;1;1;1;0;1;0;1;3;30
110000701400021;1100007014000;21;2410.1452691;2;2;2;6;1;1;0;1;0;0;1;
110000703400021;1100007034000;21;2341.0078829;4;2;2;3;1;1;0;1;0;1;4;6
110000705700021;1100007057000;21;2888.9715054;4;2;2;2;1;1;0;0;1;0;5;80
110000711300021;1100007113000;21;2549.3756974;2;2;2;5;1;1;0;1;0;0;4;
110000713400021;1100007134000;21;3346.3837498;4;2;2;1;1;1;1;1;1;1;3;60
110000713700021;1100007137000;21;1591.2310317;4;2;2;2;1;1;0;1;0;1;2;8
110000721400021;1100007214000;21;1739.1128614;1;2;2;2;1;1;0;1;0;0;3;0
110000721400022;1100007214000;22;1739.1128614;1;2;2;4;2;1;0;1;0;0;3;0
110000743700021;1100007437000;21;2044.6146095;2;2;2;5;1;1;0;1;0;0;1;
110000743700022;1100007437000;22;2044.6146095;1;2;2;3;2;1;1;1;0;0;1;20
110000751400021;1100007514000;21;2343.9831299;1;2;2;2;1;1;0;1;0;0;7;1
110000753700021;1100007537000;21;2880.8842164;1;2;2;6;1;1;1;0;0;0;5;
110000766700021;1100007667000;21;2202.7319222;2;2;2;6;1;1;0;1;0;0;7;
110000795400021;1100007954000;21;2873.336978;1;2;2;6;1;1;0;1;0;0;1;
110000795400022;1100007954000;22;2873.336978;1;2;2;6;2;1;0;1;0;0;1;
110000795400023;1100007954000;23;2873.336978;2;2;2;6;4;1;0;1;0;0;1;
110000801400021;1100008014000;21;2437.441286;4;2;2;6;1;1;0;1;0;0;4;
110000811400022;1100008114000;22;4550.9449621;5;2;2;4;1;1;0;1;0;0;4;15
110000811400021;1100008114000;21;4550.9449621;4;2;2;4;2;1;0;1;0;0;4;15
110000813700021;1100008137000;21;1855.1599678;3;2;2;2;1;1;1;0;0;0;5;0
110000815400021;1100008154000;21;3083.2773116;2;2;2;6;1;1;0;1;0;0;5;
110000824700021;1100008247000;21;4855.0338362;4;2;2;6;2;1;0;1;0;0;3;
110000832400021;1100008324000;21;3471.7617931;4;2;2;4;1;1;0;1;0;0;5;0
110000835700023;1100008357000;23;2478.8088501;4;2;2;5;4;1;0;0;0;1;4;
110000835700022;1100008357000;22;2478.8088501;4;2;2;4;3;1;0;1;0;0;4;0
110000835700021;1100008357000;21;2478.8088501;4;2;2;4;1;1;0;1;0;0;4;0
110000836700021;1100008367000;21;2690.2829275;4;2;2;5;2;1;0;1;0;0;4;
110000841400023;1100008414000;23;2131.3002908;1;2;2;6;3;1;0;1;0;0;1;
110000841400024;1100008414000;24;2131.3002908;1;2;2;6;4;1;0;1;0;0;1;
110000841400021;1100008414000;21;2131.3002908;2;2;2;2;1;1;0;0;1;0;1;40
110000841400022;1100008414000;22;2131.3002908;2;2;2;2;2;1;0;0;1;0;1;80
110000873700021;1100008737000;21;2023.7456178;4;2;2;6;1;1;0;1;0;0;3;
110000886400021;1100008864000;21;4232.3056659;4;2;2;1;1;1;0;0;1;1;6;20
110000886400022;1100008864000;22;4232.3056659;3;2;2;3;1;1;1;0;0;0;5;40
110000896400021;1100008964000;21;2816.2905654;3;2;2;6;1;1;0;0;0;1;4;
110000902400021;1100009024000;21;3504.8027251;1;2;2;6;2;1;0;0;1;0;1;
110000904400021;1100009044000;21;2218.4947699;1;2;1;6;1;1;0;0;0;1;4;
110000911400021;1100009114000;21;1889.5111669;1;2;2;3;1;1;0;1;0;0;1;15
110000924700021;1100009247000;21;2087.9950436;6;2;2;6;2;1;0;1;0;0;7;
110000941400021;1100009414000;21;2950.5167348;1;2;2;2;3;1;0;1;0;0;5;0
110000951400021;1100009514000;21;2366.9153158;4;2;2;6;1;1;0;1;0;0;4;
110000951400022;1100009514000;22;2366.9153158;2;2;2;6;2;1;0;1;1;0;4;
110000964400021;1100009644000;21;3551.4801786;1;2;2;5;1;1;0;1;0;0;1;
110000986700021;1100009867000;21;1698.0855902;1;2;2;6;2;1;0;1;0;0;5;
110000986700022;1100009867000;22;1698.0855902;1;2;2;6;4;1;0;1;0;0;5;
110000986700023;1100009867000;23;1698.0855902;1;2;2;6;5;1;0;1;0;0;5;
110000986700024;1100009867000;24;1698.0855902;2;2;2;6;1;1;0;1;0;0;5;
110000994700021;1100009947000;21;3509.2223956;3;2;2;6;1;1;0;1;0;0;5;
110000995400023;1100009954000;23;3302.2866584;4;2;2;1;2;1;0;0;1;1;4;75
110000995400025;1100009954000;25;3302.2866584;2;2;2;1;4;1;0;0;1;1;4;8
110000995400021;1100009954000;21;3302.2866584;4;2;2;1;1;1;1;1;1;1;4;8
110000995400024;1100009954000;24;3302.2866584;2;2;2;2;3;1;0;0;1;1;4;3
110000995400022;1100009954000;22;3302.2866584;4;2;2;3;1;1;0;1;0;0;4;0
110001003400021;1100010034000;21;1634.3033029;4;2;2;1;2;1;1;0;0;0;2;70
110001005400021;1100010054000;21;2747.836757;1;2;2;6;2;1;0;1;0;0;4;
110001011700021;1100010117000;21;1190.9623706;4;2;2;6;1;1;0;1;0;0;7;
110001011700022;1100010117000;22;1190.9623706;1;2;2;6;2;1;0;1;0;0;7;
110001013700021;1100010137000;21;2454.0439743;3;2;2;2;1;1;1;0;0;0;5;0
110001036700021;1100010367000;21;2081.7971785;1;2;2;6;21;1;0;1;0;0;4;
110001036700022;1100010367000;22;2081.7971785;1;2;2;6;21;1;0;1;0;0;4;
110001036700023;1100010367000;23;2081.7971785;1;2;2;6;21;1;0;1;0;0;4;
110001036700024;1100010367000;24;2081.7971785;4;2;2;6;21;1;0;1;0;1;4;
110001036700025;1100010367000;25;2081.7971785;4;2;2;6;1;1;0;0;0;1;4;
110001041400021;1100010414000;21;2673.0128598;2;2;2;1;1;1;0;0;1;0;4;120
110001054400022;1100010544000;22;3336.2248177;1;2;2;4;2;1;0;1;0;0;1;0
110001054400021;1100010544000;21;3336.2248177;1;2;2;4;1;1;0;1;0;0;1;0
110001065700021;1100010657000;21;3722.4639125;2;2;2;4;2;1;0;1;0;0;2;40
110001072400022;1100010724000;22;1440.4461594;4;2;2;4;2;1;1;1;1;1;4;15
110001072400021;1100010724000;21;1440.4461594;4;2;2;4;1;1;1;1;1;1;4;15
110001073400021;1100010734000;21;1476.4442352;2;2;2;4;2;1;0;1;0;0;3;64
110001073700021;1100010737000;21;2784.4516544;4;2;2;3;1;1;0;1;0;0;7;0
110001112700021;1100011127000;21;3444.7011047;5;2;2;3;1;1;0;1;1;0;5;0
110001113700021;1100011137000;21;2646.8206733;4;2;2;1;1;1;0;0;1;0;1;35
110001116700021;1100011167000;21;1975.1835792;4;2;2;6;1;1;0;1;0;0;3;
110001116700022;1100011167000;22;1975.1835792;4;2;2;6;2;1;0;1;0;0;3;
110001116700023;1100011167000;23;1975.1835792;4;2;2;3;3;1;0;1;0;0;3;5
110001116700024;1100011167000;24;1975.1835792;1;2;2;3;4;1;0;1;0;0;3;10
110001125400021;1100011254000;21;2035.4178912;6;2;2;2;1;1;0;0;1;0;1;100
110001125700021;1100011257000;21;2789.4173591;2;2;2;5;2;1;0;1;0;0;6;
110001132700021;1100011327000;21;5458.2411073;3;2;2;2;1;1;0;0;1;1;5;30
110001143400021;1100011434000;21;2940.1631849;1;2;2;6;1;1;0;1;0;0;5;
110001144400022;1100011444000;22;2773.9221512;4;2;2;6;1;1;0;1;0;1;4;
110001144400021;1100011444000;21;2773.9221512;4;2;2;1;1;1;0;1;0;1;1;12
110001171400021;1100011714000;21;2982.3250801;1;2;2;6;1;1;0;0;1;0;4;
110001171400022;1100011714000;22;2982.3250801;2;2;2;6;2;1;0;1;0;0;4;
110001173400021;1100011734000;21;1670.6694259;2;2;2;5;1;1;0;1;0;1;1;
110001173400022;1100011734000;22;1670.6694259;2;2;2;5;2;1;0;1;0;1;1;
110001175700021;1100011757000;21;3331.0375127;1;2;2;6;1;1;1;1;0;0;5;
110001181700021;1100011817000;21;1383.6806692;5;2;2;4;3;1;0;0;1;0;7;0
110001193400021;1100011934000;21;2001.8125196;1;2;2;3;1;1;0;1;0;0;5;10
110001193400024;1100011934000;24;2001.8125196;1;2;2;3;4;1;0;1;0;0;5;10
110001193400022;1100011934000;22;2001.8125196;2;2;2;3;2;1;0;1;0;0;5;10
110001193400023;1100011934000;23;2001.8125196;1;2;2;4;3;1;0;1;0;0;5;0
110001195700021;1100011957000;21;3520.1372318;1;2;2;6;1;1;1;0;0;0;5;
110001204700021;1100012047000;21;3981.233246;1;2;2;2;2;1;1;1;1;0;3;35
110001206700021;1100012067000;21;3163.0435079;3;2;2;3;2;1;1;0;0;0;2;78
110001236700021;1100012367000;21;5507.5910716;4;2;2;1;2;1;0;0;1;0;6;48
110001245700021;1100012457000;21;2819.3163885;2;2;2;6;1;1;0;0;0;1;1;
110001246700021;1100012467000;21;3428.2720181;4;2;2;6;1;1;0;1;0;0;5;
110001263700021;1100012637000;21;1993.6627551;2;2;2;6;1;1;0;1;0;0;1;
110001306700021;1100013067000;21;2281.9687241;4;2;1;2;2;1;0;0;1;0;6;4
110001314700022;1100013147000;22;2605.6907934;4;2;2;1;2;1;0;0;1;0;1;5
110001314700021;1100013147000;21;2605.6907934;3;2;2;3;1;1;1;1;0;0;1;10
110001314700023;1100013147000;23;2605.6907934;3;2;2;4;3;1;0;1;0;0;1;0
110001322700021;1100013227000;21;1324.1658124;1;2;2;6;1;1;1;0;0;0;5;
110001331700022;1100013317000;22;4505.734881;4;2;2;1;2;1;0;0;1;0;2;40
110001331700021;1100013317000;21;4505.734881;4;2;1;3;1;1;0;1;1;0;2;8
110001334700021;1100013347000;21;2224.6779545;4;2;2;6;1;1;0;1;0;0;7;
110001334700022;1100013347000;22;2224.6779545;1;2;2;4;2;1;0;1;1;0;5;7
110001355700021;1100013557000;21;2689.4554886;4;2;2;3;1;1;0;1;0;0;3;3
110001364700021;1100013647000;21;5263.0995665;2;2;2;6;1;1;0;1;0;0;7;
110001366700021;1100013667000;21;2686.7455744;4;2;1;2;1;1;0;0;1;0;1;5
110001366700022;1100013667000;22;2686.7455744;4;2;2;3;2;1;1;0;0;0;1;30
110001385700221;1100013857002;21;4201.7404117;4;2;2;6;2;1;0;0;1;0;3;
110001401700021;1100014017000;21;3534.7159013;4;2;2;3;1;1;1;1;0;1;4;6
110001415700021;1100014157000;21;2708.567142;1;2;2;1;1;1;1;1;1;0;5;60
110001423700021;1100014237000;21;2945.1304985;5;2;2;2;1;1;0;1;1;1;5;30
110001431700021;1100014317000;21;2043.3679051;4;2;2;2;1;1;0;0;1;0;4;0
110001431700022;1100014317000;22;2043.3679051;4;2;2;4;2;1;1;0;0;0;4;5
110001433700021;1100014337000;21;2007.4303362;1;2;2;6;1;1;0;1;0;0;7;
110001463700021;1100014637000;21;3243.9684787;2;2;2;6;1;1;0;1;0;0;3;
110001463700022;1100014637000;22;3243.9684787;4;2;2;6;2;1;0;1;0;0;3;
110001463700023;1100014637000;23;3243.9684787;4;2;2;6;2;1;0;1;0;0;3;
110001463700024;1100014637000;24;3243.9684787;4;2;2;6;3;1;0;1;0;0;3;
110001475700021;1100014757000;21;1362.202383;4;2;2;6;2;1;0;1;0;0;4;
110001481700021;1100014817000;21;1845.2276357;4;2;2;1;1;1;0;1;1;1;2;4
110001482700021;1100014827000;21;3149.4675987;4;2;2;2;1;1;0;1;0;1;1;30
110001495700021;1100014957000;21;2549.3136455;4;2;2;5;1;1;0;1;0;0;4;
110001495700022;1100014957000;22;2549.3136455;2;2;2;2;3;1;0;1;0;0;4;30
110001506700022;1100015067000;22;4096.9426008;4;2;2;6;2;1;0;1;0;0;5;
110001506700021;1100015067000;21;4096.9426008;4;2;1;2;1;1;0;0;0;1;5;10
110001523700021;1100015237000;21;4608.664394;5;2;2;1;1;1;0;1;1;0;5;10
110001523700022;1100015237000;22;4608.664394;5;2;2;1;2;1;0;1;1;1;5;15
110001531700021;1100015317000;21;4386.5557949;1;2;2;6;1;1;0;1;0;0;4;
210000011400021;2100000114000;21;778.49601211;1;2;2;2;1;1;1;0;0;0;4;80
210000011800021;2100000118000;21;1466.3610408;1;2;2;2;1;1;0;0;1;0;5;15
210000012200021;2100000122000;21;1587.1307829;1;2;2;6;1;1;0;1;0;0;4;
210000012200022;2100000122000;22;1587.1307829;1;2;2;6;2;1;0;1;0;0;4;
210000012500021;2100000125000;21;847.56681784;1;2;2;4;2;1;0;1;0;0;3;14
210000012500022;2100000125000;22;847.56681784;1;2;2;4;1;1;0;1;0;0;3;14
210000013200021;2100000132000;21;1000.9332342;3;2;2;5;1;1;1;0;0;0;4;
210000013200022;2100000132000;22;1000.9332342;3;2;2;5;3;1;1;0;0;0;4;
210000013200023;2100000132000;23;1000.9332342;2;2;2;4;3;1;0;1;0;0;4;0
210000013500021;2100000135000;21;1116.4057623;4;2;2;1;1;1;0;1;0;1;1;12
210000014200021;2100000142000;21;1012.262403;1;2;2;4;1;1;1;1;0;0;4;0
210000014200022;2100000142000;22;1012.262403;2;2;2;4;2;1;1;1;0;0;4;0
210000015100021;2100000151000;21;2645.3870182;1;2;2;6;1;1;0;1;0;0;1;
210000021500021;2100000215000;21;3138.4562136;2;2;2;6;1;1;0;1;0;0;3;
210000021800021;2100000218000;21;2422.6793114;5;2;2;6;21;1;0;1;0;0;5;
210000023200021;2100000232000;21;925.27018158;1;2;2;3;1;1;1;1;0;0;4;10
210000023200022;2100000232000;22;925.27018158;1;2;2;4;2;1;1;1;0;0;4;0
210000024200021;2100000242000;21;770.82737216;1;2;2;3;1;1;1;0;0;0;1;25
210000024500021;2100000245000;21;4595.5377698;2;2;2;4;1;1;0;1;0;0;3;0
210000024500022;2100000245000;22;4595.5377698;2;2;2;4;2;1;0;1;0;0;3;30
210000031200021;2100000312000;21;1392.3532555;1;2;2;4;2;1;0;1;0;0;1;0
210000032200022;2100000322000;22;1207.0377824;1;2;2;3;2;1;0;1;0;0;1;25
210000032200023;2100000322000;23;1207.0377824;1;2;2;3;21;1;0;1;0;0;1;40
210000032200024;2100000322000;24;1207.0377824;1;2;2;3;21;1;0;1;0;0;1;40
210000032200021;2100000322000;21;1207.0377824;1;2;2;3;1;1;0;1;0;0;1;25
210000032500021;2100000325000;21;2447.8297464;1;2;2;6;1;1;0;1;0;1;4;
210000033200024;2100000332000;24;1586.266627;1;2;2;1;4;1;1;1;0;0;3;20
210000033200021;2100000332000;21;1586.266627;1;2;2;2;2;1;0;1;0;0;3;0
210000033200022;2100000332000;22;1586.266627;1;2;2;2;2;1;0;1;0;0;3;0
210000033200023;2100000332000;23;1586.266627;1;2;2;3;3;1;0;1;0;0;3;0
210000033500021;2100000335000;21;3690.5404879;3;2;2;3;3;1;1;0;0;0;4;50
210000033800021;2100000338000;21;894.50929476;3;2;2;5;2;1;1;0;1;0;3;
210000036200021;2100000362000;21;1164.4367181;1;2;2;6;1;1;0;1;0;0;4;
210000036500021;2100000365000;21;1477.4351763;6;2;2;1;2;1;0;0;0;1;4;60
210000036800021;2100000368000;21;962.75435249;4;2;2;3;1;1;0;0;0;1;5;12
210000041200021;2100000412000;21;906.70970306;3;2;2;6;1;1;0;1;0;0;1;
210000042400021;2100000424000;21;2892.7234699;1;2;2;6;1;1;1;0;0;0;3;
210000042400022;2100000424000;22;2892.7234699;2;2;2;6;2;1;1;1;0;0;2;
210000042400023;2100000424000;23;2892.7234699;2;2;2;6;2;1;1;0;0;0;2;
210000042800021;2100000428000;21;1727.0384634;4;2;2;1;2;1;0;0;1;0;5;40
210000043200021;2100000432000;21;1051.0307829;4;2;2;6;2;1;0;1;0;0;1;
210000043200022;2100000432000;22;1051.0307829;1;2;2;6;1;1;0;1;0;0;1;
210000044600021;2100000446000;21;1598.0437967;2;2;2;6;1;1;0;1;0;0;2;
210000046500022;2100000465000;22;2357.2416156;2;2;2;3;1;1;0;1;0;0;1;0
210000046500021;2100000465000;21;2357.2416156;3;2;2;4;2;1;0;1;0;0;1;0
210000052100021;2100000521000;21;4052.3448747;3;2;2;6;1;1;1;0;0;0;9;
210000052200024;2100000522000;24;1323.6425519;1;2;2;6;3;1;0;1;0;0;1;
210000052200025;2100000522000;25;1323.6425519;1;2;2;5;1;1;0;1;0;0;1;
210000052200022;2100000522000;22;1323.6425519;1;2;2;1;5;1;0;1;0;0;1;30
210000052200023;2100000522000;23;1323.6425519;4;2;1;4;2;1;0;1;0;0;1;5
210000052200021;2100000522000;21;1323.6425519;1;2;2;4;4;1;1;1;1;0;1;100
210000053200024;2100000532000;24;622.61297066;2;2;2;6;4;1;0;1;0;0;4;
210000053200021;2100000532000;21;622.61297066;2;2;2;2;1;1;0;1;0;0;4;0
210000053200023;2100000532000;23;622.61297066;2;2;2;3;3;1;1;0;0;0;4;12
210000053200022;2100000532000;22;622.61297066;2;2;2;3;2;1;1;0;0;0;4;12
210000053400022;2100000534000;22;1749.2177556;1;2;2;5;1;1;0;1;0;0;5;
210000053400023;2100000534000;23;1749.2177556;1;2;2;6;3;1;0;1;0;0;5;
210000053400021;2100000534000;21;1749.2177556;6;2;2;3;2;1;0;1;0;1;5;5
210000054100021;2100000541000;21;1074.1772074;1;2;2;6;1;1;0;1;0;0;1;
210000054200021;2100000542000;21;1735.4876509;1;2;2;2;3;1;0;1;0;0;1;0
210000055200021;2100000552000;21;1458.9427215;1;2;2;2;4;1;1;1;0;0;1;15
210000056100021;2100000561000;21;3031.7317496;6;2;2;5;1;1;0;1;1;0;1;
210000056100022;2100000561000;22;3031.7317496;6;2;2;5;2;1;0;1;1;0;1;
210000062200023;2100000622000;23;1126.1825638;1;2;2;6;3;1;0;1;0;0;4;
210000062200022;2100000622000;22;1126.1825638;1;2;2;3;1;1;0;1;0;0;4;1
210000062200021;2100000622000;21;1126.1825638;1;2;2;4;2;1;0;1;0;0;4;0
210000063600021;2100000636000;21;1081.3155636;2;2;2;4;1;1;0;1;0;0;3;10
210000064500021;2100000645000;21;1180.7813717;1;2;2;6;3;1;0;1;0;0;1;
210000064500022;2100000645000;22;1180.7813717;1;2;2;6;5;1;0;1;0;0;1;
210000065500025;2100000655000;25;2653.0101648;1;2;2;6;21;1;1;1;0;0;1;
210000065500021;2100000655000;21;2653.0101648;1;2;2;4;1;1;1;1;0;0;1;5
210000065500022;2100000655000;22;2653.0101648;1;2;2;4;2;1;1;1;0;0;1;10
210000065500023;2100000655000;23;2653.0101648;1;2;2;4;21;1;1;1;0;0;1;3
210000065500024;2100000655000;24;2653.0101648;1;2;2;4;21;1;1;1;0;0;1;0
210000071600021;2100000716000;21;1279.909334;2;2;2;6;1;1;0;1;0;0;1;
210000071600022;2100000716000;22;1279.909334;2;2;1;6;1;1;0;1;0;0;1;
210000073500022;2100000735000;22;784.32433216;2;2;2;5;2;1;0;1;0;0;1;
210000073500023;2100000735000;23;784.32433216;2;2;2;3;3;1;0;1;0;0;1;0
210000073500024;2100000735000;24;784.32433216;2;2;2;3;3;1;0;1;0;0;1;0
210000073500021;2100000735000;21;784.32433216;2;2;2;4;1;1;1;1;0;0;1;0
210000074100021;2100000741000;21;3098.6693856;2;2;2;5;1;1;0;1;0;0;3;
210000074100022;2100000741000;22;3098.6693856;2;2;2;5;2;1;0;1;0;0;3;
210000074200021;2100000742000;21;1596.9359622;1;2;1;6;2;1;0;1;0;0;2;
210000074200022;2100000742000;22;1596.9359622;4;2;2;6;1;1;0;1;0;0;3;
210000074400021;2100000744000;21;1861.832524;4;2;2;6;1;1;0;1;0;0;4;
210000074800021;2100000748000;21;1314.109428;2;2;2;2;2;1;0;1;0;0;3;35
210000076200021;2100000762000;21;2284.4118746;1;2;2;6;3;1;0;1;0;0;1;
210000081400021;2100000814000;21;1910.4100689;4;2;2;6;1;1;0;1;0;0;1;
210000081500021;2100000815000;21;1018.2145831;1;2;2;6;1;1;0;1;0;0;3;
210000081500022;2100000815000;22;1018.2145831;4;2;2;6;2;1;0;1;0;0;3;
210000081500023;2100000815000;23;1018.2145831;2;2;2;6;3;1;0;1;0;0;3;
210000083200021;2100000832000;21;1569.9873169;1;2;2;1;1;1;0;0;1;1;1;10
210000083200022;2100000832000;22;1569.9873169;4;2;2;2;2;1;0;0;0;1;1;50
210000084100021;2100000841000;21;2635.3448122;1;2;2;3;1;1;0;1;0;0;4;0
210000084500021;2100000845000;21;2208.6351236;1;2;2;6;1;1;0;1;0;0;1;
210000084500022;2100000845000;22;2208.6351236;1;2;2;6;3;1;0;1;0;0;1;
210000085100021;2100000851000;21;1965.2469148;1;2;2;6;1;1;0;1;0;0;1;
210000086500021;2100000865000;21;1474.6671429;3;2;2;3;2;1;1;0;0;0;1;150
210000091500022;2100000915000;22;1475.1399621;4;2;2;1;2;1;0;0;1;0;2;50
210000091500023;2100000915000;23;1475.1399621;4;2;2;3;1;1;0;1;0;0;2;10
210000091500021;2100000915000;21;1475.1399621;1;2;2;3;2;1;0;1;0;0;2;6
210000092200021;2100000922000;21;2395.587241;1;2;2;5;1;1;0;1;0;0;1;
210000092200022;2100000922000;22;2395.587241;1;2;2;6;1;1;0;1;0;0;1;
210000093100021;2100000931000;21;1902.8562845;4;2;2;3;1;1;0;1;0;0;3;5
210000095500021;2100000955000;21;1835.4694971;1;2;2;6;1;1;0;1;0;0;4;
210000095500022;2100000955000;22;1835.4694971;1;2;2;6;2;1;0;1;0;0;4;
210000096200021;2100000962000;21;734.05440191;1;2;2;6;1;1;1;0;0;0;1;
210000096400021;2100000964000;21;2460.773176;1;2;2;6;2;1;0;1;0;0;1;
210000102600021;2100001026000;21;3327.3135804;1;2;2;6;2;1;0;1;0;0;1;
210000102600022;2100001026000;22;3327.3135804;2;2;2;4;1;1;0;1;0;0;1;0
210000103200021;2100001032000;21;1039.1684829;1;2;2;3;1;1;1;0;0;0;4;45
210000103400021;2100001034000;21;2420.5152639;1;2;2;1;2;1;0;1;0;0;3;20
210000103500021;2100001035000;21;1880.1248215;1;2;2;4;2;1;0;1;0;0;4;10
210000104400021;2100001044000;21;1267.0059085;1;2;2;5;3;1;0;1;0;0;3;
210000104500021;2100001045000;21;1538.699432;2;2;2;3;2;1;0;1;0;0;3;4
210000106200022;2100001062000;22;1399.8026869;1;2;2;4;1;1;0;1;0;0;1;5
210000106200021;2100001062000;21;1399.8026869;1;2;2;4;1;1;0;1;0;0;1;5
210000106400021;2100001064000;21;1867.2017428;1;2;2;4;3;1;0;1;0;0;3;3
210000106500021;2100001065000;21;1297.2776766;1;2;2;5;2;1;0;1;0;0;4;
210000111500021;2100001115000;21;1171.5283546;1;2;2;6;1;1;1;1;0;0;5;
210000111500022;2100001115000;22;1171.5283546;1;2;2;6;2;1;1;1;0;0;5;
