ident_ind;ident_men;ident_log;NOI;BS;HABRP;vague_enq;SEXE;ANAIS;AGE;AGEJANV;AG;AGEQ;AGQ;AGE6;AG6;LNAIS;NAIS7;ANARRIV;INATIO;NATIO7;COUPLE;COUPLRP;CONJOINT;ETAMATRI;PACS;LIENTYP;LIENPERS;ENFANT;ENFRP;LIEN_01;LIEN_02;LIEN_03;LIEN_04;LIEN_05;LIEN_06;LIEN_07;LIEN_08;LIEN_09;LIEN_10;AIDE1E;IDENTAID;TYPOLOG;JOURAN;JOURSEM;MOISAN;JOUR2AN;DOLOG;IDOLOG;IPROPLOC;AUTLOG;LOGCOL;TYPLOGCO;TYPLOGCO_A;TYPLOGCO_B;TYPLOGCO_C;TYPLOGCO_D;TYPLOGCO_E;TYPLOGCO_F;TYPLOGCO_G;TYPLOGCO_H;LOGIND;NAUTLOG_IND;NOLOG1_IND;TYPOLOGD1;JOURAND1;JOURSEMD1;MOISAND1;JOUR2AND1;DOLOGD1;NOLOG2_IND;TYPOLOGD2;JOURAND2;JOURSEMD2;MOISAND2;JOUR2AND2;DOLOGD2;HANDICAP;IGREF;PRACT;IPRAN;LIENPREF;LIENPRRP;FAMPRINC;CS42;CS24;SITUA;ACTIF;ACTOCCUP;ACTOCCUPE;TRAVAIL;TRAVAILNR;ACTIVANTE;STATUT;RECHEMPLOI;CS_ACT;TYPEMPLOI;TITULAIREFP;TEMPTRAV;SUPERVISION;CLASSIF;FONCTION;SALARIES;STATUTANTE;SUPERVISANTE;CLASSIFANTE;CS_ANTE;STATUTCD;CLASSIFCD;CS_DCD;DIP11;DDIPL;MER1E;MER2E;PER1E;PER2E;APART;TYPFAM
220000121600001;2200001216000;220000121600;01;0;1;1;2;1946;72;71;72;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;10;1;3;;3;;2;0
220000122100001;2200001221000;220000122100;01;0;1;2;2;1972;45;45;46;45;45;40;40;1;1;;1;1;2;2;;4;2;;;2;2;00;03;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;54;54;1;1;1;0;1;;;3;3;54;6;;1;2;9;;;;;;;;;;42;4;2;;2;;2;3
220000122500003;2200001225000;220000122500;03;0;1;2;1;2007;11;10;11;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;10;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
220000123200002;2200001232000;220000123200;02;0;1;3;2;1967;51;50;51;50;50;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;42;41;1;1;1;0;1;;;1;3;42;6;1;1;3;6;;;;;;;;;;10;1;3;;2;;2;1
220000123500001;2200001235000;220000123500;01;0;1;3;2;1984;34;33;34;30;30;30;30;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;43;41;1;1;1;0;1;;;2;3;43;6;1;2;3;;;;;;;;;;;33;3;2;;2;;2;1
220000123600001;2200001236000;220000123600;01;0;1;3;2;1933;85;84;85;75;75;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;56;;;;70;7;3;;3;;;0
220000124400002;2200001244000;220000124400;02;0;1;4;2;2010;8;7;8;05;05;00;00;2;6;2018;;;;2;;1;;;;1;1;02;00;10;10;10;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;3
220000124500004;2200001245000;220000124500;04;0;1;4;1;2010;8;7;8;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;2;1
220000125400001;2200001254000;220000125400;01;0;1;5;1;1966;53;52;53;50;50;50;50;1;1;;1;1;1;1;2;4;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;52;51;1;1;1;0;1;;;2;3;52;6;2;1;3;;3;;;;;;;;;71;7;3;;3;;2;0
220000126300001;2200001263000;220000126300;01;0;1;6;2;1965;53;53;54;50;50;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;85;82;7;2;2;0;2;2;2;;3;;;;;;;;;;;;;;;;71;7;3;;3;;;0
220000126400001;2200001264000;220000126400;01;0;1;6;1;1975;43;43;44;40;40;40;40;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;3;2;;;;;;;;;;50;5;2;;2;;;0
220000126500001;2200001265000;220000126500;01;0;1;6;2;1967;52;51;52;50;50;50;50;2;6;1977;3;6;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;43;41;4;1;2;0;2;2;1;;2;;;;;;;;;3;3;;43;;;;33;3;2;;2;;;0
220000126600003;2200001266000;220000126600;03;0;1;6;2;2008;11;10;11;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;10;00;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;3
220000131200001;2200001312000;220000131200;01;0;1;1;1;1962;56;55;56;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;3;;;;;;;;;;;71;7;2;;3;;2;1
220000131400001;2200001314000;220000131400;01;0;1;1;1;1949;68;68;69;65;65;60;60;1;1;;1;1;1;1;2;4;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;2;;;;;;;;;3;3;2;62;;;;71;7;3;;3;;2;0
220000132400001;2200001324000;220000132400;01;0;1;2;2;1945;73;72;73;70;70;60;60;1;1;;1;1;3;2;;2;;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;2;3;8;52;;;;50;5;3;;3;;;0
220000132500002;2200001325000;220000132500;02;0;1;2;2;1934;83;83;84;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;1;3;6;34;;;;10;1;3;;3;;2;0
220000132600001;2200001326000;220000132600;01;0;1;2;2;1947;71;70;71;70;70;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;;56;4;9;56;60;6;3;;3;;;0
220000133200001;2200001332000;220000133200;01;0;1;3;1;1963;55;54;55;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;90;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;48;48;1;1;1;0;1;;;3;3;48;6;;1;2;3;;;;;;;;;;50;5;2;;3;;2;0
220000133400002;2200001334000;220000133400;02;0;1;3;2;1993;25;24;25;25;25;15;15;2;5;2000;2;2;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;55;55;1;1;1;0;1;;;3;3;55;6;;2;3;;;;;;;;;;;50;5;2;;2;;2;1
220000133500002;2200001335000;220000133500;02;0;1;3;2;1946;72;71;72;70;70;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;42;4;3;;3;;2;0
220000134200002;2200001342000;220000134200;02;0;1;4;2;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;52;51;1;1;1;0;1;;;3;3;52;6;;1;3;;;;;;;;;;;71;7;2;;2;;2;1
220000134600001;2200001346000;220000134600;01;0;1;4;2;1929;89;88;89;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;72;72;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;22;6;;22;70;7;3;;3;;;0
220000135400002;2200001354000;220000135400;02;0;1;5;2;1937;81;81;82;75;75;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;56;;;;71;7;3;;3;;2;0
220000135500004;2200001355000;220000135500;04;0;1;5;2;2004;14;14;15;10;15;00;15;1;1;;;;;2;;1;;;;1;1;31;02;10;00;10;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;31;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;;2;2
220000136400001;2200001364000;220000136400;01;0;1;6;1;1949;69;69;70;65;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;3;47;;;;50;5;2;;2;;2;0
220000136500002;2200001365000;220000136500;02;0;1;6;2;1949;70;69;70;70;70;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;01;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;5;46;;;;71;7;3;;3;;2;0
220000141400001;2200001414000;220000141400;01;0;1;1;1;1980;37;37;38;35;35;30;30;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;3;;;;;;;;;;;71;7;2;;2;;;0
220000141600002;2200001416000;220000141600;02;0;1;1;2;1947;70;70;71;70;70;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;55;;;;50;5;3;;3;;2;0
220000142200001;2200001422000;220000142200;01;0;1;2;1;1950;68;67;68;65;65;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;74;73;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;31;7;;31;10;1;3;;3;;;0
220000142400001;2200001424000;220000142400;01;0;1;2;1;1985;33;32;33;30;30;30;30;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;03;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;38;36;1;1;1;0;1;;;3;3;38;6;;1;2;7;1;;;;;;;;;31;3;2;;2;;2;1
220000142600001;2200001426000;220000142600;01;0;1;2;2;1974;44;43;44;40;40;40;40;2;3;1989;3;3;3;2;;2;;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;68;66;1;1;1;0;1;;;3;1;68;5;;2;3;;;;;;;;;;;41;4;2;;3;;;0
220000143200001;2200001432000;220000143200;01;0;1;3;1;1961;57;56;57;55;55;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;38;36;1;1;1;0;1;;;1;3;38;6;1;1;1;6;4;;;;;;;;;10;1;2;;2;;2;1
220000143500002;2200001435000;220000143500;02;0;1;3;2;1962;56;55;56;55;55;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;2;2;2;01;01;1;35;32;4;1;2;0;2;2;1;;2;;;;;;;;;2;3;8;35;;;;41;4;3;;3;;2;0
220000143600001;2200001436000;220000143600;01;0;1;3;1;1990;28;27;28;25;25;15;15;1;1;;1;1;1;1;2;1;1;;;2;2;00;01;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;43;41;1;1;1;0;1;;;3;3;43;6;;1;3;;;;;;;;;;;50;5;2;;2;;2;1
220000144200002;2200001442000;220000144200;02;0;1;4;2;1950;68;67;68;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;;56;;;;71;7;2;;2;;2;0
220000144400001;2200001444000;220000144400;01;0;1;4;2;1987;31;30;31;30;30;30;30;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;38;36;1;1;1;0;1;;;3;3;38;6;;1;3;7;;;;;;;;;;10;1;2;;2;;;0
220000144500004;2200001445000;220000144500;04;0;1;4;1;1992;26;25;26;25;25;15;15;1;1;;1;1;3;2;;1;2;;;1;1;02;02;10;00;10;10;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;43;41;1;1;1;0;1;;;2;2;43;5;;2;3;8;11;;;;;;;;;42;4;1;2;1;1;2;1
220000145300003;2200001453000;220000145300;03;0;1;5;1;2007;11;11;12;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
220000145500001;2200001455000;220000145500;01;0;1;5;1;1946;72;72;73;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;3;47;;;;50;5;2;;3;;2;0
220000145600004;2200001456000;220000145600;04;0;1;5;1;2009;9;9;10;05;10;00;00;1;1;;;;;2;;1;;;;1;1;02;02;10;00;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
220000146500002;2200001465000;220000146500;02;0;1;6;1;1959;60;59;60;60;60;60;60;1;1;;1;1;1;1;1;1;2;;;2;2;01;00;03;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;67;66;1;1;1;0;1;;;3;3;67;6;;1;2;;;;;;;;;;;50;5;2;;2;;2;1
220000146600001;2200001466000;220000146600;01;0;1;6;2;1952;66;66;67;65;65;60;60;1;1;;1;1;1;1;2;1;2;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;50;5;3;;3;;2;0
220000151200002;2200001512000;220000151200;02;0;1;1;2;1941;77;76;77;75;75;60;60;2;4;1963;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;2;62;;;;71;7;3;;3;;2;0
220000151400003;2200001514000;220000151400;03;0;1;1;2;1984;33;33;34;30;30;30;30;1;2;;1;1;1;1;4;1;2;;;2;2;03;03;00;01;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;56;56;1;1;1;0;1;;;3;3;56;6;;2;3;;;;;;;;;;;42;4;2;;2;;2;2
220000152200001;2200001522000;220000152200;01;0;1;2;1;1954;63;63;64;60;60;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;2;;64;;;;42;4;2;;2;;2;0
220000152400001;2200001524000;220000152400;01;0;1;2;2;1937;81;80;81;75;75;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;2;62;;;;71;7;3;;3;;2;0
220000152500001;2200001525000;220000152500;01;0;1;2;1;1966;52;51;52;50;50;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;64;61;1;1;1;0;1;;;3;3;64;3;;1;3;;;;;;;;;;;71;7;2;;2;;2;0
220000152600001;2200001526000;220000152600;01;0;1;2;1;1973;44;44;45;40;45;40;40;2;5;1999;3;5;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;53;51;4;1;2;0;2;2;1;;1;;;;;;;;;3;3;;53;;;;71;7;2;;2;;2;0
220000153200001;2200001532000;220000153200;01;0;1;3;1;1961;56;56;57;55;55;50;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;67;66;1;1;1;0;1;;;3;3;67;6;;1;3;;;;;;;;;;;71;7;2;;3;;;0
220000153400004;2200001534000;220000153400;04;0;1;3;2;2005;13;12;13;10;10;00;00;1;1;;;;;2;;1;;;;1;1;02;31;10;00;10;10;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;31;31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;;2;2
220000153600001;2200001536000;220000153600;01;0;1;3;2;1944;74;73;74;70;70;60;60;1;1;;3;5;3;2;;4;2;;;2;2;00;03;50;50;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;03;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;56;;;;71;7;3;;3;;2;3
220000154200001;2200001542000;220000154200;01;0;1;4;1;1982;36;35;36;35;35;30;30;1;1;;1;1;1;1;2;2;;;;2;2;00;01;32;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;00;1;43;41;1;1;1;0;1;;;3;3;43;6;;1;2;;;;;;;;;;;10;1;2;;2;;2;2
220000154500001;2200001545000;220000154500;01;0;1;4;1;1967;51;50;51;50;50;50;50;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;65;61;1;1;1;0;1;;;3;3;65;6;;1;3;2;;;;;;;;;;42;4;2;;3;;2;0
220000154600001;2200001546000;220000154600;01;0;1;4;2;1936;82;81;82;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;;62;3;7;38;42;4;2;;2;;;0
220000155300001;2200001553000;220000155300;01;0;1;5;2;1927;91;91;92;75;75;60;60;1;1;;1;1;3;2;;3;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;3;;64;70;7;2;;2;;;0
220000155400001;2200001554000;220000155400;01;0;1;5;1;1969;49;49;50;45;50;40;50;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;33;32;1;1;1;0;1;;;1;3;33;6;2;1;1;6;;;;;;;;;;10;1;2;;2;;;0
220000155500002;2200001555000;220000155500;02;0;1;5;2;1965;53;53;54;50;50;50;50;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;62;61;1;1;1;0;1;;;3;3;62;6;;1;3;2;;;;;;;;;;71;7;3;;3;;2;0
220000161200001;2200001612000;220000161200;01;0;1;1;1;1944;74;73;74;70;70;60;60;1;1;;1;1;1;1;2;2;;;;2;2;00;01;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;71;71;5;2;2;0;2;2;1;;3;;;;;;;;;7;;;11;;;;71;7;3;;3;;2;0
220000161500002;2200001615000;220000161500;02;0;1;1;2;1953;65;64;65;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;2;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;4;3;;56;;;;71;7;2;;2;;2;0
220000161600001;2200001616000;220000161600;01;0;1;1;1;1972;45;45;46;45;45;40;40;1;1;;1;1;1;1;2;2;;;;2;2;00;01;03;03;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;64;61;1;1;1;0;1;;;3;3;64;6;;1;2;;;;;;;;;;;60;6;2;;3;;2;1
220000162200003;2200001622000;220000162200;03;0;1;2;2;2009;9;8;9;05;05;00;00;1;1;;;;;2;;1;;;;1;1;02;02;00;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;0;2;2;02;02;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;2;1
220000162400002;2200001624000;220000162400;02;0;1;2;2;1952;66;65;66;65;65;60;60;1;1;;1;1;1;1;1;2;;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;2;1;2;01;01;1;77;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;9;54;;;;70;7;2;;2;;2;0
220000162500002;2200001625000;220000162500;02;0;1;2;2;1963;55;54;55;55;55;50;50;1;1;;1;1;1;1;1;4;2;;;2;2;01;00;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;01;1;56;56;1;1;1;0;1;;;2;3;56;6;2;1;3;;;;;;;;;;;71;7;2;;3;;2;0
220000163200001;2200001632000;220000163200;01;0;1;3;2;1954;64;63;64;60;60;60;60;1;1;;1;1;3;2;;4;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;78;76;5;2;2;0;2;2;1;;3;;;;;;;;;3;3;1;67;;;;70;7;2;;3;;;0
220000163600001;2200001636000;220000163600;01;0;1;3;2;1935;82;82;83;75;75;60;60;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;1;1;1;2;00;00;1;75;73;5;2;2;0;2;2;1;;3;;;;;;;;;3;1;5;48;;;;41;4;3;;3;;;0
220000164400001;2200001644000;220000164400;01;0;1;4;2;1972;46;45;46;45;45;40;40;1;1;;1;1;3;2;;1;2;;;2;2;00;;;;;;;;;;;;1;;;;;100;4;;2;;;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;2;1;1;2;00;00;1;55;55;1;1;1;0;1;;;3;2;55;6;;1;3;9;;;;;;;;;;42;4;2;;2;;;0
