IDENT_NUMVEH;IDENT_MEN;NUM_VEH;pond_veh;KVROUL;cylindree_fin;energie_fin;energie_agrege;hybride;energie_statinfo;energie_CritAir;critair;puis_fisc_fin;ANNEE_1mec;age;ANNEE_acq;dur_acq;KVAQUIV;KVAQUINO01;KVAQUINO02;KVAQUINO03;KVAQUINO04;KVAQUINO05;KVAQUINO06;KVAQUINO07;KVAQUINO08;KVAQUINO09;KVAQUINO10;KVAQUINO11;KVAQUINO12;KVAQUINO13;KVAQUINO14;KVAQUINO15;KVAQUINO16;KVAQUINO17;KVAQUINO18;KVAQUINO19;KVAQUINO20;KVAQUINO21;KVQUICONV01;KVQUICONV02;KVQUICONV03;KVQUICONV04;KVQUICONV05;KVQUICONV06;KVQUICONV07;KVQUICONV08;KVQUICONV09;KVQUICONV10;KVQUICONV11;KVQUICONV12;KVQUICONV13;KVQUICONV14;KVQUICONV15;KVQUICONV16;KVQUICONV17;KVQUICONV18;KVQUICONV19;KVQUICONV20;KVQUICONV21;KVQUI9COV;KVQUICONPV;KVKMV;indic_km_corr;KVKMVT;KVKM1ANV;indic_km_annu_corr;KVKM1ANVT;KVCONS;KVGAREJOUR;KVGARENUIT;KVGARELEC_FLAG;KVGARELEC_A;KVGARELEC_B
430000112200001;4300001122000;01;1391.1131088;1;1.7;ES;1;;2;4;3;7;2002;194;2014;43;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;197260.92978;INTERPO;6;12003.155822;INTERPO;4;6;1;1;1;1;0
430000112200002;4300001122000;02;1391.1131088;1;;GO;2;;4;2;N;6;1995;275;2001;206;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;254792.04316;ESTIMAT;7;963.61696754;ESTIMAT;1;9999;1;1;1;1;0
430000112500002;4300001125000;02;1091.4305977;1;1.6;GO;2;;4;2;2;5;2010;94;2011;87;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;108067.43939;INTERPO;5;18644.662534;INTERPO;5;5;1;1;1;1;0
430000112500001;4300001125000;01;1091.4305977;1;2;GO;2;;4;2;2;8;2017;16;2017;16;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;23798.369451;ESTIMAT;1;17506.125306;ESTIMAT;5;5.5;1;1;1;1;0
430000113400002;4300001134000;02;1059.4175795;1;1.9;GO;2;;4;2;3;7;2006;147;2017;15;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;241959.68333;INTERPO;7;9807.3472222;INTERPO;3;6;4;1;1;0;0
430000113400001;4300001134000;01;1059.4175795;1;0;GO;2;;4;2;5;6;1999;225;2012;70;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;288837.95615;INTERPO;7;8659.9149737;INTERPO;3;6;4;4;1;0;0
430000114100001;4300001141000;01;4132.1064504;1;0;ES;1;;2;4;3;4;1997;258;2015;44;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;251179.4218;ESTIMAT;7;73297.112911;ESTIMAT;6;7;1;1;1;0;0
430000114200002;4300001142000;02;2679.9143101;1;0.9;ES;1;;2;4;1;4;2018;10;2018;10;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;8721.0983408;ESTIMAT;1;9530.5415999;ESTIMAT;3;6;1;1;1;1;0
430000114200001;4300001142000;01;2679.9143101;1;2;GO;2;;4;2;2;8;2011;90;2016;25;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;121116.92904;INTERPO;5;27359.270712;INTERPO;6;6.5;1;1;1;1;0
430000115200002;4300001152000;02;1092.2937711;1;1.4;ES;1;;2;4;2;6;2004;173;2018;3;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;145848.46296;INTERPO;5;3276.5971145;INTERPO;1;9999;1;1;1;1;0
430000115200001;4300001152000;01;1092.2937711;1;1.5;GO;2;;4;2;2;5;2015;37;2018;8;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;50702.506684;INTERPO;3;16627.506684;INTERPO;5;4;1;1;1;1;0
430000115400001;4300001154000;01;3520.8094911;1;1.6;GO;2;;4;2;2;5;2016;26;2016;26;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;28641.64011;INTERPO;2;17939.486761;INTERPO;5;5;1;1;1;0;0
430000116100001;4300001161000;01;856.49250262;1;2;GO;2;;4;2;5;6;1999;236;2007;146;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;21;314052.58949;ESTIMAT;7;17970.726164;ESTIMAT;5;6.5;2;2;1;0;0
430000116200001;4300001162000;01;1274.9984576;1;1.9;GO;2;;4;2;3;6;2008;132;2017;17;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;197434.63436;INTERPO;6;1570.5532981;INTERPO;1;5.8;1;1;1;1;0
430000116200002;4300001162000;02;1274.9984576;1;2;GO;2;;4;2;3;7;2006;151;2007;139;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;283845.51175;ESTIMAT;7;20689.876162;ESTIMAT;6;7;1;1;1;1;0
430000121200002;4300001212000;02;1435.8380649;1;2;GO;2;;4;2;5;6;2000;217;2000;217;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;188944.43073;INTERPO;6;3679.8663869;INTERPO;1;5.5;1;1;1;0;0
430000121200001;4300001212000;01;1435.8380649;1;1.4;GO;2;;4;2;3;4;2008;121;2008;121;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;188118.15289;INTERPO;6;18589.199497;INTERPO;5;4.5;2;2;1;0;0
430000121400001;4300001214000;01;1686.4106671;1;1;ES;1;;2;4;1;4;2016;24;2016;24;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;3121.3377222;INTERPO;1;11027.819167;INTERPO;4;4;3;3;1;0;0
430000123200001;4300001232000;01;1418.6929983;1;1.3;GO;2;;4;2;4;4;2005;159;2009;110;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;161871.56872;INTERPO;6;6001.5680746;INTERPO;2;9999;2;2;1;1;0
430000124400001;4300001244000;01;2742.5342691;1;1.4;GO;2;;4;2;2;4;2015;45;2017;12;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;51506.285031;INTERPO;3;13573.85851;INTERPO;4;5.5;4;4;1;0;0
430000125400001;4300001254000;01;2049.5002776;1;1.6;GO;2;;4;2;2;5;2011;92;2011;92;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;47514.105769;INTERPO;2;6052.0467418;INTERPO;2;4.5;4;4;1;0;0
430000126100001;4300001261000;01;1654.0531671;1;1.2;ES;1;;2;4;1;5;2011;88;2011;88;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;158639.77551;INTERPO;6;24389.936058;INTERPO;6;6;3;2;1;0;0
430000126200001;4300001262000;01;2424.4520613;1;1.6;GO;2;;4;2;3;5;2010;100;2013;64;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;142438.18514;INTERPO;5;14460.356821;INTERPO;4;5.8;2;1;1;1;0
430000126200002;4300001262000;02;2424.4520613;1;1;ES;1;;2;4;1;4;2015;49;2017;20;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;34715.800948;INTERPO;2;8982.0083618;INTERPO;3;5.8;3;1;1;1;0
430000126400001;4300001264000;01;2431.7590509;1;1.6;GO;2;;4;2;3;6;2005;163;2018;7;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;182581.96516;ESTIMAT;6;11538.373318;ESTIMAT;4;5;4;4;1;0;0
430000131200002;4300001312000;02;3855.1102729;1;1.9;GO;2;;4;2;3;6;2006;138;2013;60;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;259111.30896;INTERPO;7;20039.705189;INTERPO;6;6;2;2;1;0;0
430000131200004;4300001312000;04;3855.1102729;1;1.2;ES;1;;2;4;1;6;2017;11;2017;7;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;10030.425886;ESTIMAT;1;11007.145983;ESTIMAT;4;5;2;2;1;0;0
430000131200001;4300001312000;01;3855.1102729;1;1.9;GO;2;;4;2;3;6;2007;133;2014;49;1;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;4;;293092.68689;INTERPO;7;17970.045465;INTERPO;5;6;2;2;1;0;0
430000131200003;4300001312000;03;;2;;;;;;;;;.;;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
430000131400001;4300001314000;01;1964.0312671;1;1.1;ES;1;;2;4;2;4;2009;109;2009;109;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;90819.574586;INTERPO;4;11114.350829;INTERPO;4;4.5;2;2;1;0;0
430000133200002;4300001332000;02;1816.9649529;1;1.6;GO;2;;4;2;2;5;2010;97;2013;66;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;2;242141.74933;INTERPO;7;15080.140804;INTERPO;5;6;4;4;1;0;0
430000133200001;4300001332000;01;1816.9649529;1;2;GO;2;;4;2;2;7;2011;90;2018;6;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;119927.46301;INTERPO;5;18065.010159;INTERPO;5;7.3;2;2;1;0;0
430000134200002;4300001342000;02;3532.7691699;1;2;ES;1;;2;4;3;11;2004;173;2017;17;1;3;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;211480.8686;INTERPO;7;11573.755558;INTERPO;4;12;1;1;1;0;0
430000134200004;4300001342000;04;3532.7691699;1;1.6;GO;2;;4;2;2;5;2011;92;2018;10;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;155925.375;INTERPO;6;40915.486111;INTERPO;6;4.5;2;2;1;0;0
430000134200003;4300001342000;03;3532.7691699;1;2.1;GO;2;;4;2;2;9;2014;53;2016;29;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;214247.05358;ESTIMAT;7;41023.570629;ESTIMAT;6;5;2;2;1;0;0
430000134200001;4300001342000;01;3532.7691699;1;2;GO;2;;4;2;3;11;2009;115;2018;4;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;260071.93659;INTERPO;7;40624.692905;INTERPO;6;6;1;1;1;0;0
430000136200002;4300001362000;02;2207.9684852;1;1.4;GO;2;;4;2;2;4;2011;89;2018;8;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;165038.81746;INTERPO;6;25531.943624;INTERPO;6;5;1;1;1;1;0
430000136200001;4300001362000;01;2207.9684852;1;1.6;GO;2;;4;2;2;6;2011;92;2015;47;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;186481.74725;INTERPO;6;14857.780511;INTERPO;4;7;1;1;1;1;0
430000136400001;4300001364000;01;1596.7556627;1;1;ES;1;;2;4;1;4;2014;51;2014;51;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;15834.912088;INTERPO;1;3653.232653;INTERPO;1;9999;1;1;1;0;0
430000141200001;4300001412000;01;1765.0588511;1;1.4;GO;2;;4;2;3;5;2008;118;2014;41;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;198189.41393;INTERPO;6;14956.90865;INTERPO;4;6.3;1;1;1;1;0
430000141400001;4300001414000;01;1693.5307879;1;1.2;ES;1;;2;4;1;7;2016;23;2016;23;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;15288.99384;INTERPO;1;11027.819167;INTERPO;4;6.8;1;1;1;1;0
430000142200001;4300001422000;01;1623.2989987;1;1.6;GO;2;;4;2;2;6;2016;19;2018;2;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;2;2;14633.013699;INTERPO;1;17743.930119;INTERPO;5;6.4;2;2;1;0;0
430000142200002;4300001422000;02;1623.2989987;1;2;GO;2;;4;2;3;8;2007;130;2017;9;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;2;2;211354.08953;INTERPO;7;14750.323691;INTERPO;4;7;2;2;1;0;0
430000143200002;4300001432000;02;1370.0292049;1;1.9;GO;2;;4;2;4;7;2003;183;2009;109;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;331957.14245;INTERPO;7;3177.8917379;INTERPO;1;5;1;1;1;1;0
430000143200001;4300001432000;01;1370.0292049;1;1.2;ES;1;;2;4;1;5;2016;29;2016;29;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;1;46483.857143;INTERPO;2;11027.819167;INTERPO;4;7;3;1;1;1;0
430000144200001;4300001442000;01;3976.4147709;1;1.6;GO;2;;4;2;3;6;2009;110;2018;4;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;189417.65125;INTERPO;6;24594.449013;INTERPO;6;5.8;2;2;1;1;0
430000144200003;4300001442000;03;3976.4147709;1;2.9;GO;2;;4;2;4;10;2004;179;2016;31;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;236067.26802;INTERPO;7;11063.198041;INTERPO;4;12;2;2;1;1;0
430000144200002;4300001442000;02;3976.4147709;1;0;GO;2;;4;2;4;6;2005;164;2018;3;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;267072.07865;INTERPO;7;7294.6685393;INTERPO;2;5.8;2;2;1;0;0
430000145200002;4300001452000;02;1278.9954476;1;1.2;ES;1;;2;4;1;4;2013;72;2013;72;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;3;2;59070;INTERPO;3;9919.5404379;INTERPO;3;9999;2;2;1;0;0
430000145200001;4300001452000;01;1278.9954476;1;1.9;GO;2;;4;2;3;6;2008;128;2008;128;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;105087.82633;INTERPO;5;7584.2296919;INTERPO;2;5.5;1;1;1;1;0
430000146100001;4300001461000;01;1364.4143249;1;1.6;ES;1;;2;4;1;6;2017;26;2017;26;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;34233.597536;INTERPO;2;10995.297602;INTERPO;4;7.5;4;4;1;0;0
430000146200001;4300001462000;01;901.87325242;1;1.6;GO;2;;4;2;2;5;2012;77;.;;1;1;;;;;;;;;;;;;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;3;;82333.053476;INTERPO;4;3008.7376551;INTERPO;1;9999;2;2;-1;;
430000151200001;4300001512000;01;2466.1204187;1;2.5;GO;2;;4;2;3;8;2009;104;2016;28;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;90946.23416;INTERPO;4;10451.063361;INTERPO;4;10;2;2;1;1;0
430000151200002;4300001512000;02;2466.1204187;1;2;GO;2;;4;2;4;6;2002;185;2007;126;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;21;233485.66489;ESTIMAT;7;1959.1320333;ESTIMAT;1;6;2;2;1;1;0
430000152200002;4300001522000;02;2086.3665066;1;;GO;2;;4;2;4;7;2003;181;.;;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;194624.56481;INTERPO;6;9911.5833333;INTERPO;3;9999;2;2;1;0;0
430000152200001;4300001522000;01;2086.3665066;1;1.1;ES;1;;2;4;1;5;2011;81;2016;21;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;51641.235213;INTERPO;3;2120.0468083;INTERPO;1;7;2;2;1;0;0
430000154200003;4300001542000;03;3878.651795;1;999;;2;;;;;99;.;;.;;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;21;130000;ENQUETE;5;1000;ENQUETE;1;9999;2;2;1;1;0
430000154200001;4300001542000;01;3878.651795;1;;GO;2;;4;2;5;10;2000;223;2014;59;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;147598.73134;INTERPO;5;4000;ENQUETE;2;12;2;2;1;1;0
430000154200002;4300001542000;02;3878.651795;1;1.8;ES;1;;2;4;2;10;2008;127;2018;2;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;126331.42893;INTERPO;5;9492.043668;INTERPO;3;9;1;1;1;1;0
430000154200005;4300001542000;05;3878.651795;1;999;;2;;;;;99;.;;.;;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;21;220000;ENQUETE;7;1000;ENQUETE;1;9999;2;2;1;1;0
430000154200004;4300001542000;04;3878.651795;1;999;;2;;;;;99;.;;.;;4;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;21;230000;ENQUETE;7;1000;ENQUETE;1;9999;2;2;1;1;0
430000155200001;4300001552000;01;1878.863423;1;1.6;GO;2;;4;2;2;6;2015;48;2015;44;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;98328.59726;INTERPO;4;22844.570478;INTERPO;6;6;2;2;1;0;0
430000155200002;4300001552000;02;1878.863423;1;1.4;ES;1;;2;4;3;5;2002;198;2008;126;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;192868.48966;INTERPO;6;6447.6787168;INTERPO;2;5;2;2;1;0;0
430000156200001;4300001562000;01;1795.1026257;1;1.6;GO;2;;4;2;2;6;2018;5;2019;2;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;8864.6774891;ESTIMAT;1;17529.997349;ESTIMAT;5;6.5;2;2;1;0;0
430000161200003;4300001612000;03;1564.5047177;1;1.9;GO;2;;4;2;4;5;2001;209;2013;55;1;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;230123.93023;INTERPO;7;9161.1033592;INTERPO;3;6;2;2;1;0;0
430000161200002;4300001612000;02;1564.5047177;1;2;ES;1;;2;4;3;9;1999;225;2008;118;1;2;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;4;2;242407.30258;INTERPO;7;1500;INTERPO;1;10;2;2;1;0;0
430000161200001;4300001612000;01;1564.5047177;1;1.6;GO;2;;4;2;2;4;2012;66;2017;14;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;104048.5536;INTERPO;5;6928.5524647;INTERPO;2;5;2;2;1;0;0
430000162200001;4300001622000;01;3037.9306952;1;2.5;GO;2;;4;2;3;9;2007;134;2008;115;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;131476.25;INTERPO;5;10602.516832;INTERPO;4;8;2;2;1;1;0
430000163200001;4300001632000;01;2617.525915;1;1.7;GO;2;;4;2;2;7;2010;96;2014;51;2;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;196595.34115;INTERPO;6;13966.177579;INTERPO;4;5.7;2;2;1;1;0
430000165200002;4300001652000;02;1108.2559999;1;1.5;ES;1;;2;4;1;7;2017;18;2017;18;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;16223.263979;ESTIMAT;1;10995.297602;ESTIMAT;4;6.4;1;1;1;1;0
430000165200001;4300001652000;01;1108.2559999;1;2;GO;2;;4;2;2;10;2017;17;2017;17;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;25697.243455;ESTIMAT;2;17651.534506;ESTIMAT;5;7.5;2;2;1;0;0
430000166200002;4300001662000;02;1466.011672;1;1.4;GO;2;;4;2;3;4;2009;115;2011;94;1;1;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;221331.35535;INTERPO;7;9836.3714618;INTERPO;3;6;2;2;1;0;0
430000166200003;4300001662000;03;1466.011672;1;1.4;;2;;;;;5;.;;2017;22;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;80000;ENQUETE;4;30000;ENQUETE;6;6;1;1;1;0;0
430000166200001;4300001662000;01;1466.011672;1;1.6;GA;2;;3;2;4;6;2005;161;2009;117;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;217000;ENQUETE;7;12000;ENQUETE;4;7.5;2;2;1;0;0
430000171200002;4300001712000;02;1791.581405;1;0;GO;2;;4;2;4;8;2004;167;2011;82;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;3;2;219664.50133;INTERPO;7;20429.463818;INTERPO;6;7;2;2;1;0;0
430000171200001;4300001712000;01;1791.581405;1;1.6;GO;2;;4;2;2;6;2012;71;2013;64;1;2;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;120801.664;INTERPO;5;23193.56;INTERPO;6;5;6;4;1;0;0
430000172200001;4300001722000;01;1777.2892069;1;1.2;GO;2;;4;2;3;4;2008;122;2004;165;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;186229.28108;INTERPO;6;30575.162162;INTERPO;6;5;3;3;1;0;0
430000172200002;4300001722000;02;1777.2892069;1;;ES;1;;2;4;N;8;1997;259;2018;4;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;2;21;141847.75768;ESTIMAT;5;1306.5639797;ESTIMAT;1;9;3;3;1;0;0
430000173200001;4300001732000;01;1371.5383205;1;1.6;GO;2;;4;2;2;6;2014;56;2018;2;1;1;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;62506.825203;INTERPO;3;22617.778247;INTERPO;6;6;1;1;1;1;0
430000175200001;4300001752000;01;1354.9073988;1;2;GO;2;;4;2;3;8;2006;149;2007;143;1;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;203496.8662;ESTIMAT;7;14065.323215;ESTIMAT;4;6.5;1;1;1;1;0
430000175200002;4300001752000;02;1354.9073988;1;1.6;ES;1;;2;4;2;7;2008;125;2016;27;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;172568.61538;INTERPO;6;2624.5881361;INTERPO;1;8;1;1;1;1;0
430000175200003;4300001752000;03;1354.9073988;1;1.9;GO;2;;4;2;N;7;1994;300;2010;107;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;146657.53636;INTERPO;5;552.90141295;INTERPO;1;8;2;2;1;0;0
430000176200002;4300001762000;02;1640.1197659;1;1.2;ES;1;;2;4;1;4;2012;77;2015;40;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;1;69279.512329;INTERPO;3;11364.83198;INTERPO;4;5;2;2;1;0;0
430000176200003;4300001762000;03;1640.1197659;1;;ES;1;;2;4;3;5;1997;260;2015;44;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;116120.54348;INTERPO;5;376.83981726;INTERPO;1;9999;2;2;1;0;0
430000176200001;4300001762000;01;1640.1197659;1;0.9;ES;1;;2;4;1;5;2017;25;2017;25;1;1;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;4;;24938.506502;INTERPO;1;10995.297602;INTERPO;4;5.3;1;1;1;1;0
430000181200002;4300001812000;02;1917.7844505;1;1.5;GO;2;;4;2;3;5;2006;138;2015;33;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;130735.51114;INTERPO;5;11504.616992;INTERPO;4;5.5;1;1;1;0;0
430000181200001;4300001812000;01;1917.7844505;1;2;GO;2;;4;2;4;5;2002;196;2006;141;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;3;1;261940.7228;INTERPO;7;9694.2161964;INTERPO;3;6;1;1;1;0;0
430000182200002;4300001822000;02;2842.7899401;1;1.5;GO;2;;4;2;2;6;2016;19;2018;2;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;13492.106195;INTERPO;1;17096.416585;INTERPO;5;9999;2;1;1;1;0
430000182200001;4300001822000;01;2842.7899401;1;;;;;;;;;.;;2008;126;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;15000;ENQUETE;1;2000;IMPUTAT;1;5;2;1;1;1;0
430000185200002;4300001852000;02;1650.6937359;1;1.4;GO;2;;4;2;3;4;2009;109;2009;109;1;1;;;;;;;;;;;;;;;;;;;;;2;1;3;4;;;;;;;;;;;;;;;;;;3;2;154038.81267;INTERPO;6;17167.910618;INTERPO;5;5;1;1;1;1;0
430000185200004;4300001852000;04;1650.6937359;1;0;ES;1;;2;4;N;4;1996;269;2017;15;1;4;;;;;;;;;;;;;;;;;;;;;1;2;4;;;;;;;;;;;;;;;;;;;3;4;209513.22992;INTERPO;7;10295.687705;INTERPO;4;6;2;2;1;0;0
430000185200001;4300001852000;01;1650.6937359;1;1.4;ES;1;;2;4;1;8;2015;45;2015;45;1;1;2;;;;;;;;;;;;;;;;;;;;1;2;3;4;;;;;;;;;;;;;;;;;;3;1;48396.481507;INTERPO;2;12429.367233;INTERPO;4;7;1;1;1;1;0
430000185200003;4300001852000;03;1650.6937359;1;1.1;ES;1;;2;4;3;4;2002;194;2015;39;1;3;;;;;;;;;;;;;;;;;;;;;3;1;2;;;;;;;;;;;;;;;;;;;3;3;260816.17631;INTERPO;7;16282.536663;INTERPO;5;6;2;2;1;0;0
430000195200002;4300001952000;02;1055.5538287;1;1.4;GO;2;;4;2;3;4;2006;148;2006;148;1;2;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;4;2;120382.76283;INTERPO;5;3596.2203356;INTERPO;1;4.5;1;1;1;0;0
430000195200001;4300001952000;01;1055.5538287;1;2;GO;2;;4;2;3;8;2008;124;2008;124;1;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;211861.98161;INTERPO;7;16704.744631;INTERPO;5;5.9;1;1;1;0;0
