IDENT_MEN;IDENT_IND;NOIK;pond_indC;TRAVAILLE;ETUDIE;BTRAVFIX;BTRAVTEL;BTRAVNBJ;BTRAVEMPL;BTRAVELEC_FLAG;BTRAVELEC_A;BTRAVELEC_B;BPERMIS;BCARTABON;BTYP1CART;BTYP1RES_FLAG;BTYP1RES_A;BTYP1RES_B;BTYP1RES_C;BTYP1RES_D;BTYP1RES_E;BTYP1RES_F;BTYP1RES_G;BTYP2CART;BTYP2RES_FLAG;BTYP2RES_A;BTYP2RES_B;BTYP2RES_C;BTYP2RES_D;BTYP2RES_E;BTYP2RES_F;BTYP2RES_G;BTYP3CART;BTYP3RES_FLAG;BTYP3RES_A;BTYP3RES_B;BTYP3RES_C;BTYP3RES_D;BTYP3RES_E;BTYP3RES_F;BTYP3RES_G;BTYP4CART;BTYP4RES_FLAG;BTYP4RES_A;BTYP4RES_B;BTYP4RES_C;BTYP4RES_D;BTYP4RES_E;BTYP4RES_F;BTYP4RES_G;BABONNVLS;BNBVLS;BCARTPEAGE;BCARTPTYPE_FLAG;BCARTPTYPE_A;BCARTPTYPE_B;BCARTPTYPE_C;BCARTPTYPE_D;BCARTPTYPE_E;BCARTPTYPE_F;BABONNAUTOP;BAUTOPTYP;BNBAUTOP;GAGENE;GADIFFI_FLAG;GADIFFI_A;GADIFFI_B;GADIFFI_C;GADIFFI_D;GADIFFI_E;GADIFFI_F;GAGENE1CIRC;GAGENE2CIRC;GAGENE3CIRC;GAGENE4CIRC;GAGENE5CIRC;GAGENE6CIRC;GAGENE7CIRC;GAGENE8CIRC;GAGENE9CIRC;GAGENE10CIRC;GAGENE11CIRC;GAGENE12CIRC;GAGENE13CIRC;GAGENE14CIRC;GAGENE15CIRC;GAGENE16CIRC;IMMODEP_FLAG;IMMODEP_A;IMMODEP_B;IMMODEP_C;IMMODEP_D;IMMODEP_E;IMMODEP_F;IMMODEP_G;MIMMOSAM;MIMMODIM;MIMMOSEM;MDATE_jour;MDATE_mois;MDATE_delai;MRAISIMMOJOUV;MRAISIMMOSAM_FLAG;MRAISIMMOSAM_A;MRAISIMMOSAM_B;MRAISIMMOSAM_C;MRAISIMMOSAM_D;MRAISIMMOSAM_E;MRAISIMMOSAM_F;MRAISIMMOSAM_G;MRAISIMMOSAM_H;MRAISIMMOSAM_I;MRAISIMMOSAM_J;MRAISIMMODIM_FLAG;MRAISIMMODIM_A;MRAISIMMODIM_B;MRAISIMMODIM_C;MRAISIMMODIM_D;MRAISIMMODIM_E;MRAISIMMODIM_F;MRAISIMMODIM_G;MRAISIMMODIM_H;MRAISIMMODIM_I;MRAISIMMODIM_J;BTCSATISF;BTCRAISINSATISF_FLAG;BTCRAISINSATISF_A;BTCRAISINSATISF_B;BTCRAISINSATISF_C;BTCRAISINSATISF_D;BTCRAISINSATISF_E;BTCRAISINSATISF_F;BTCRAISINSATISF_G;BTCRAISINSATISF_H;BCOVLDF;BCV1MOT_FLAG;BCV1MOT_A;BCV1MOT_B;BCV1MOT_C;BCV1REL_FLAG;BCV1REL_A;BCV1REL_B;BCV1REL_C;BCV1REL_D;BCV1NB;BCOVLDNF;BCV2MOT_FLAG;BCV2MOT_A;BCV2MOT_B;BCV2MOT_C;BCV2REL_FLAG;BCV2REL_A;BCV2REL_B;BCV2REL_C;BCV2REL_D;BCV2NB;BCVTV;BCVTVFQ;BCVTVREL_FLAG;BCVTVREL_A;BCVTVREL_B;BCVTVREL_C;BCVTVREL_D;BCVTVFIN;FCMMODIF_A;FCMMODIF_B;FCMANURAIS_A;FCMANURAIS_B;FCMANURAIS_C;FCMANURAIS_D;FCMANURAIS_E;FCMANUOU_A;FCMANUOU_B;FCMANUOU_C;FCMMODRAIS_A;FCMMODRAIS_B;FCMMODRAIS_C;FCMMODRAIS_D;FCMMODRAIS_E;FCMMODQUOI_A;FCMMODQUOI_B;FCMMODQUOI_C;FCMMODMOYINI;FCMMODMOYFIN;dist_ign_trav;dist_vo_trav;dist_ign_etude;dist_vo_etude
9100003524000;910000352400002;02;9339.4871266;1;2;4;;;2;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;juillet;3;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003525000;910000352500001;01;5865.6908884;1;2;1;5;4;2;1;0;0;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;0;0;1;2;1;2;mardi;juillet;1;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;9.432;7.751;;
9100003535000;910000353500001;01;1092.8400172;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;1;1;1;2;lundi;septembre;2;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003554000;910000355400002;02;6829.1005745;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;janvier;3;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;1;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;1;0;0;0;1;0;0;0;0;1;;;;;;;;;;;;;;
9100003555000;910000355500001;01;2619.929776;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;12.79;7.86;;
9100003564000;910000356400001;01;4110.7490186;2;2;;;;;0;;;2;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;samedi;avril;2;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003615000;910000361500004;04;22211.658856;2;1;;;;;0;;;;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;avril;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9100003625000;910000362500002;02;11344.026255;1;2;5;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;septembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003644000;910000364400001;01;3122.8461712;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;;3;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003645000;910000364500002;02;3495.466375;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;novembre;2;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;1;0;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003654000;910000365400002;02;3799.2943808;2;1;;;;;0;;;;1;3.2;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;janvier;5;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9100003655000;910000365500001;01;3638.2532669;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;lundi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003664000;910000366400001;01;3919.483745;2;2;;;;;0;;;2;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;1;1;1;0;0;1;0;0;1;1;3;3;2;2;1;1;1;3;3;2;3;2;2;2;1;1;1;1;1;0;1;1;1;1;2;vendredi;mars;5;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003665000;910000366500003;03;4455.0451765;2;1;;;;;0;;;;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;0;0;0;2;2;2;lundi;avril;4;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.916;1.426
9100003715000;910000371500004;04;25162.519518;2;1;;;;;0;;;2;1;2.2;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;;0;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;1;0;0;1;1;2;mercredi;mai;1;;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;1;0;1;0;1;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;8.143;6.52
9100003734000;910000373400001;01;2337.5253688;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;2;1;0;0;0;1;0;0;2;2;3;3;3;3;3;2;2;2;3;2;2;2;2;2;1;0;0;0;0;0;0;0;2;2;2;lundi;septembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003745000;910000374500001;01;9981.3286341;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;décembre;2;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003754000;910000375400001;01;4545.2157797;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;1;0;0;2;1;2;samedi;janvier;4;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003755000;910000375500001;01;1322.7191014;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;lundi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003764000;910000376400001;01;2400.9506999;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;1;1;1;0;0;0;0;0;2;2;2;2;1;2;1;2;2;1;2;2;2;2;2;2;1;0;0;0;0;0;0;1;2;2;2;lundi;avril;1;;0;;;;;;;;;;;0;;;;;;;;;;;2;1;0;0;0;0;0;0;1;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003824000;910000382400002;02;14246.239283;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;juillet;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003825000;910000382500001;01;6581.6994833;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;juillet;1;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003834000;910000383400001;01;1525.9617991;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;2;2;2;vendredi;septembre;4;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003835000;910000383500001;01;17561.457876;1;2;1;5;5;2;1;0;1;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;samedi;septembre;2;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;0;0;1;0;0;0;1;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;1;0;0;0;0;1;0;0;0;1;;;;;;;;;;;;;;
9100003844000;910000384400001;01;15310.888988;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;0;0;0;0;2;1;2;lundi;novembre;1;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003845000;910000384500001;01;7197.3632443;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;0;0;0;1;2;2;2;jeudi;décembre;4;;0;;;;;;;;;;;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003855000;910000385500002;02;2539.0834657;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;samedi;janvier;3;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003864000;910000386400001;01;7071.4288121;2;2;;;;;0;;;1;1;2.1;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;2;2;2;lundi;avril;2;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003914000;910000391400001;01;1695.1249851;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;mai;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003915000;910000391500001;01;8851.9072145;1;2;1;5;6;2;1;0;0;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;jeudi;avril;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;2.546;1.883;;
9100003924000;910000392400004;04;19696.855985;2;1;;;;;0;;;;1;2.2;1;0;1;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;;3;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;1;0;0;1;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9100003934000;910000393400001;01;3812.6784824;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;septembre;3;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003935000;910000393500001;01;8596.1219527;1;2;1;5;5;1;1;0;0;1;1;2.5;1;1;0;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;octobre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003944000;910000394400001;01;5158.7766542;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;dimanche;novembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003945000;910000394500001;01;5726.4300954;1;2;1;1;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;0;1;0;1;2;2;mercredi;octobre;2;;1;1;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003964000;910000396400001;01;3245.2211405;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;1;0;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;2;1;2;jeudi;mars;1;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100003965000;910000396500001;01;3258.7560013;1;2;1;5;5;2;1;1;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1;0;0;0;0;1;1;2;lundi;avril;1;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;1;0;0;0;0;0;1;1;0;0;;;;;;;;;;;3.233;2.389;;
9100004035000;910000403500001;01;2847.0713032;1;2;1;5;3;2;1;0;0;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;1;0;0;2;2;2;mardi;septembre;1;;0;;;;;;;;;;;0;;;;;;;;;;;2;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;7.687;5.732;;
9100004045000;910000404500003;03;16922.980066;1;2;2;5;5;2;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;vendredi;novembre;3;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100004054000;910000405400002;02;7784.4731017;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mercredi;janvier;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100004055000;910000405500001;01;3371.9365545;2;2;;;;;0;;;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;0;0;0;1;1;2;vendredi;février;3;;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;9;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100004065000;910000406500002;02;2410.753376;1;2;1;5;5;2;1;0;0;1;2;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;1;1;1;0;0;0;0;0;2;;;1;1;0;1;0;0;0;0;2;2;2;1;2;2;1;1;1;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;2;2;2;mercredi;mars;1;;0;;;;;;;;;;;0;;;;;;;;;;;3;1;0;1;0;0;0;0;0;0;2;0;;;;0;;;;;;2;0;;;;0;;;;;;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;5.357;3.76;;
9100004114000;910000411400001;01;6414.9397596;2;2;;;;;0;;;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;1;1;0;0;0;1;0;0;2;2;2;2;2;3;3;2;3;2;3;2;3;2;3;3;1;1;0;1;1;1;0;1;2;1;2;samedi;avril;2;;0;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;0;;;;0;;;;;;;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100004115000;910000411500001;01;2540.5557581;2;2;;;;;0;;;1;1;1.2;1;0;0;1;0;0;0;0;3.5;1;0;1;0;0;0;0;0;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;juin;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;2;0;;;;0;;;;;;;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
9100004124000;910000412400001;01;8555.6679327;1;2;1;5;5;2;1;0;0;1;3;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;;;;;;2;;2;0;;;;;;;2;;;4;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;2;2;2;mardi;juillet;1;;0;;;;;;;;;;;0;;;;;;;;;;;1;0;;;;;;;;;2;0;;;;0;;;;;;1;1;0;1;1;1;0;0;1;0;2;2;;0;;;;;;0;0;;;;;;;;;;;;;;;;;;;0.917;0.09;;
